EmployerID,Position,Latitude,Longitude
1,2,47.5630158,-52.7084738
2,2,49.300178,-57.388307
3,4,47.571957,-53.278126
4,1,53.312758,-60.38015
5,2,52.939826,-66.90674
6,2,47.5183451,-52.9567005
7,1,51.480806,-56.954241
8,1,48.171732,-53.989211
9,1,48.546967,-58.583473
10,1,47.550548,-52.726151
11,1,47.460697,-52.7717427
12,29,47.519571,-52.811343
13,1,47.5630158,-52.7084738
14,10,47.562117,-52.71647
15,1,47.5606323,-52.712527
16,1,47.530879,-52.792693
17,2,47.511892,-52.756238
18,2,47.53759,-52.90348
19,1,47.5606323,-52.712527
20,2,52.904764,-66.870789
21,1,47.5660512,-52.7062566
22,1,47.5629367,-52.7568198
23,2,47.505529,-53.005771
24,3,47.586467,-52.885492
25,1,47.5954845,-52.7098327
26,30,47.5317522,-52.7398845
27,2,53.308255,-60.378852
28,1,49.282213,-57.420854
29,9,47.5606323,-52.712527
30,1,47.55863,-52.711865
31,2,47.6105871,-52.7063094
32,1,47.5280277,-52.7432358
33,1,47.519691,-52.837161
34,1,47.540271,-52.783174
35,1,47.5317771,-52.8752878
36,1,47.568789,-52.717831
37,1,47.276512,-53.301822
38,115,47.5665273,-52.7046317
39,1,47.519571,-52.811342
40,2,47.544021,-52.869514
41,50,47.551277,-52.727693
42,2,53.312758,-60.38015
43,1,47.5588393,-52.7537154
44,1,48.965333,-58.030775
45,1,47.594111,-52.7199333
46,4,46.270042,-63.150829
47,5,46.43789,-63.63458
48,14,46.203797,-63.266232
49,5,46.1749323,-63.2607926
50,1,46.1637,-62.64674
51,3,46.43789,-63.63458
52,3,46.837426,-64.113384
53,1,46.244386,-63.1338403
54,7,46.354047,-62.25215
55,2,46.283411,-63.196791
56,1,46.25128,-63.147429
57,1,46.3396301269531,-62.8716468811035
58,8,46.416154,-63.074183
59,1,46.179,-62.884
60,2,46.256255,-63.67178
61,6,46.1749323,-63.2607926
62,2,46.3396301269531,-62.8716468811035
63,1,46.401847,-63.338722
64,2,46.2647993,-63.1706287
65,1,46.1749323,-63.2607926
66,1,46.215414,-63.081956
67,1,46.1749323,-63.2607926
68,6,46.233768,-63.124917
69,23,46.9756355285645,-64.0738525390625
70,3,46.401847,-63.338722
71,34,46.696448,-64.383974
72,2,46.428618,-63.875926
73,31,46.22192,-62.971058
74,2,44.939685,-63.534989
75,6,45.195976,-64.680474
76,6,45.090922,-64.823309
77,2,44.708483,-63.601019
78,4,45.026806,-64.165254
79,1,45.013938,-64.403589
80,1,44.66026,-63.6351207
81,4,45.090922,-64.823309
82,1,44.708398,-63.59533
83,3,44.637971,-63.663711
84,1,44.671402,-63.494685
85,6,45.195976,-64.680474
86,1,46.1180163,-60.1714906
87,1,46.14367,-60.19332
88,2,44.6378,-63.578959
89,9,44.653612,-63.627898
90,4,45.067163,-64.547804
91,1,44.707624,-63.665571
92,9,45.066995,-64.800737
93,4,45.090922,-64.823309
94,18,44.891613,-65.06213
95,5,44.645676,-63.575676
96,20,45.067163,-64.547804
97,2,45.026806,-64.165254
98,23,45.195976,-64.680474
99,1,44.764216,-65.44272
100,19,44.645676,-63.575676
101,2,44.654497,-63.592367
102,1,44.683995,-63.598132
103,1,44.7956419,-63.6907234
104,5,44.690147,-63.659759
105,1,45.79188,-63.520605
106,1,44.645217,-63.573178
107,6,45.095693,-64.227973
108,7,44.7657928466797,-64.4158172607422
109,25,44.6241188049316,-64.6746444702148
110,19,45.090922,-64.823309
111,2,44.641719,-63.595028
112,1,44.651606,-63.572435
113,2,44.692236,-63.676392
114,2,45.090922,-64.823309
115,1,44.645676,-63.575676
116,1,45.83525,-64.213502
117,1,44.808796,-63.605941
118,7,44.66274,-63.590281
119,19,44.819594,-64.318054
120,1,44.684296,-63.558822
121,1,44.660976,-63.638736
122,1,44.66937,-63.5652
123,2,44.644489,-63.572554
124,1,45.090922,-64.823309
126,2,44.374803,-64.514661
127,1,44.650717,-63.586497
128,1,44.643266,-63.575991
129,1,44.644616,-63.599995
130,6,44.692423,-63.545997
131,48,45.369405,-63.662186
132,1,45.601703,-62.612365
133,2,44.645217,-63.573178
134,1,45.8656768798828,-63.6681251525879
135,1,44.679526,-63.594477
136,1,44.308292,-64.307402
137,1,44.6508449,-63.5746785
138,1,45.573313,-62.642224
139,1,44.695212,-63.573165
140,1,44.643696,-63.569504
141,5,45.514793,-60.966046
142,1,44.646006,-63.570789
143,1,44.646838,-63.572429
144,16,44.668443,-63.560254
145,1,44.51812,-63.934995
146,10,44.695131,-63.586245
147,5,44.670365,-63.532147
148,1,45.617066,-61.357947
149,2,44.640826,-63.585165
150,2,44.659166,-63.603007
151,2,45.514793,-60.966046
152,2,44.383116,-64.513738
153,2,44.64316,-63.571194
154,14,45.074551,-64.720682
155,3,46.1365745,-60.1942271
156,3,44.667729,-63.580543
157,2,44.671402,-63.494685
158,2,44.64012,-63.570421
159,3,44.645526,-63.596843
160,1,44.64533,-63.573882
161,1,44.646838,-63.572429
162,1,44.699403,-63.595049
163,4,44.367212,-64.561088
164,1,44.642434,-63.579178
165,13,45.067163,-64.547804
166,2,44.9946916,-63.3453807
167,43,45.195976,-64.680474
168,2,45.654903,-61.944846
169,5,45.091737,-64.35987
170,6,46.093314,-64.752684
171,2,46.113982,-64.774147
172,1,46.2881240844727,-67.5455093383789
173,1,46.085645,-64.781271
174,1,45.258377,-66.088732
175,7,45.841633,-65.58021
176,1,45.958742,-66.662403
177,1,46.098111,-64.78615
178,1,45.06265,-66.7808
179,1,46.1457893,-67.5886668
180,1,46.679662,-64.866292
181,3,45.949971,-64.628396
182,3,45.277029,-66.068461
183,1,45.277029,-66.068461
184,4,46.241466,-64.801236
185,22,46.053925,-67.549314
186,1,46.103878,-64.707105
187,1,45.968083,-64.605089
188,9,46.2154693603516,-64.2717361450195
189,1,45.796334,-65.26883
190,21,46.155532,-67.592329
191,1,45.992339,-66.649999
192,2,45.295029,-66.041601
193,1,45.961468,-66.639585
194,20,45.280605,-66.036556
195,4,46.1887576,-67.6071221
196,2,45.195529,-67.282394
197,86,46.21997,-64.53642
198,2,45.796334,-65.26883
199,1,45.84168,-66.491626
200,2,45.310191,-66.015935
201,2,46.088929,-64.775636
202,1,46.37095,-67.44498
203,1,46.117895,-64.772152
204,1,45.898233,-66.74822
205,2,46.099265,-64.804206
206,2,45.970271,-65.139114
207,1,46.111275,-64.72255
208,1,46.1875,-67.640172
209,2,45.535327,-73.611411
210,2,46.7007625,-71.4130407
211,1,45.477056,-73.811162
212,1,45.267965,-72.646573
213,1,45.4929555,-73.6658705
214,64,45.687511,-73.099655
215,2,46.7007625,-71.4130407
216,1,45.327376,-73.235338
217,1,45.489459,-73.620424
218,6,46.112329,-71.57336
219,1,47.829313,-69.513848
220,1,46.966656,-70.531465
221,1,47.129865,-70.842406
222,1,45.580403,-74.226544
223,1,45.573595,-73.62782
224,9,45.598205,-74.026717
225,1,46.493096,-72.812642
226,1,45.527144,-73.597952
227,1,45.503018,-73.558047
228,11,45.580767,-73.859342
229,1,45.510287,-73.575074
230,1,45.6009778,-73.6074324
231,1,46.671567,-71.110015
232,7,50.219487,-66.383935
233,1,45.483324,-73.583975
234,1,45.490893,-73.751632
235,1,45.641148,-73.872321
236,1,45.497407,-73.727964
237,1,45.497537,-73.555044
238,1,45.501413,-73.558536
239,1,45.46814,-73.465026
240,1,45.518788,-73.57144
241,1,46.819251,-71.291226
242,1,45.500405,-73.557362
243,2,46.012426,-73.355485
244,2,45.510392,-73.681848
245,1,45.501854,-73.576509
246,1,45.500906,-73.574766
247,1,45.518103,-73.582162
248,1,45.471077,-73.585455
249,2,45.4175586,-73.9075375
250,1,45.617666,-73.590848
251,5,45.498856,-73.570201
252,1,45.414543,-73.02362
253,2,45.498153,-73.656841
254,1,45.514071,-73.49224
255,1,45.455096,-73.546621
256,2,45.549462,-73.610489
257,1,45.498025,-73.574881
258,1,45.510708,-73.6705963
259,1,46.802137,-71.295912
260,1,45.50337,-73.43959
261,15,46.153275,-71.707873
262,6,45.507564,-73.56949
263,1,47.628613,-70.145457
264,2,45.495165,-73.552769
265,2,51.412024,-57.203117
266,11,45.2722015380859,-74.3366470336914
267,3,45.53891,-73.585267
268,4,45.848711,-73.623247
269,3,45.483324,-73.583975
270,3,45.500504,-73.577801
