Province,Employer,Address,Positions,Stream,NOC 2011,NOC Name
Prince Edward Island,Mol Farms Inc,"Kinkora, PE C0B 1N0",3,Primary Agriculture,8431,General farm workers
Prince Edward Island,Ponds Edge Farms Inc.,"Souris, PE C0A 2B0",1,Primary Agriculture,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers"
Prince Edward Island,The Berry Patch,"Tracadie Cross, PE C0A 1T0",3,Primary Agriculture,8431,General farm workers
Prince Edward Island,Victoria Potato Farm Inc.,"Crapaud, PE C0A 1J0",3,Primary Agriculture,8431,General farm workers
Nova Scotia,3281964 Nova Scotia Limited,"Lower Sackville, NS B4C 2R8",1,3281964 Nova Scotia Limited,6322,Cooks
Nova Scotia,Burnbrae Farm & Paradise Inn Inc.,"Paradise, NS B0S 1R0",1,High Wage,0632,Accommodation service managers
Nova Scotia,Cha Baa Thai Restaurant Ltd.,"Halifax, NS B3J 2J6",6,High Wage,6322,Cooks
Nova Scotia,Connors Transfer Limited,"Stellarton, NS B0K 1S0",8,High Wage,7511,Transport truck drivers
Nova Scotia,Dalhousie University,"Halifax, NS B3H 4R2",1,High Wage,4011,University professors and lecturers
Nova Scotia,DSRA Architecture Incorporated,"Halifax, NS B3J 2V1",1,High Wage,2253,Drafting technologists and technicians
Nova Scotia,Eassons Transport Ltd.,"Kentville, NS B4N 3V7",10,High Wage,7511,Transport truck drivers
Nova Scotia,EM&I Stantec Ltd.,"Dartmouth, NS B3B 1S1",3,High Wage,2261,Non
Nova Scotia,Gever Developments Limited,"Halifax, NS B3S 1N5",2,High Wage,0711,Construction managers
Nova Scotia,IMP Group Limited,"Amherst, NS B4H 4J6",1,High Wage,2244,"Aircraft instrument, electrical and avionics mechanics, technicians and inspectors"
Nova Scotia,Infi Systems Ltd.,"Halifax, NS B3J 3N2",1,High Wage,2171,Information systems analysts and consultants
Nova Scotia,Irving Shipbuilding Inc.,"Halifax, NS B3K 5M7",1,High Wage,0016,Senior managers 
Nova Scotia,Masontech Inc,"Halifax, NS B3K 3T6",2,High Wage,7281,Bricklayers
Nova Scotia,Orienteering Association of Nova Scotia,"Halifax, NS B3J 1G6",1,High Wage,2255,Technical occupations in geomatics and meteorology
Nova Scotia,Perez Cleaning Services,"Elmsdale, NS B2S 0A1",1,High Wage,6315,Cleaning supervisors
Nova Scotia,Spectrum Hospitality Canada Inc.,"Halifax, NS B3J 2V1",13,High Wage,0631,Restaurant and food service managers
Nova Scotia,3261369 Nova Scotia Ltd.,"Bridgewater, NS B4V 2V6",1,3261369 Nova Scotia Ltd.,6322,Cooks
Nova Scotia,9140271 Canada Inc.,"North Sydney, NS B2A 1N6",1,Low Wage,6311,Food service supervisors
Nova Scotia,9902937 Canada Inc.,"Halifax, NS B3L 1K3",3,Low Wage,6731,Light duty cleaners
Nova Scotia,Ace Upholstery Limited,"Halifax, NS B3T 1P4",1,Low Wage,6345,Upholsterers
Nova Scotia,B&G Innkeepers Ltd.,"Halifax, NS B3K 2R9",1,Low Wage,6322,Cooks
Nova Scotia,Carlo's Barber Shop Limited,"Bedford, NS B4A 3Y4",1,Low Wage,6341,Hairstylists and barbers
Nova Scotia,Chow Family Restaurant,"Truro, NS B2N 1E2",1,Low Wage,6322,Cooks
Nova Scotia,D.B. Kenney Fisheries (2014) Ltd.,"Westport, NS B0V 1H0",2,Low Wage,9463,Fish and seafood plant workers
Nova Scotia,DJAJ Property Ltd.,"Halifax, NS B3L 1L2",2,Low Wage,6322,Cooks
Nova Scotia,Doraku Foods Limited,"Halifax, NS B3J 4A2",1,Low Wage,6322,Cooks
Nova Scotia,Fresh Casual Restaurants Inc. Charlottetown o/a Swiss Chalet,"Amherst, NS B4H 4L2",2,Low Wage,6322,Cooks
Nova Scotia,Fresh Casual Restaurants Inc. Dieppe,"Amherst, NS B4H 4L2",3,Low Wage,6322,Cooks
Nova Scotia,J.P.F.K Cuisine LTD,"Dartmouth, NS B3A 4N3",1,Low Wage,6322,Cooks
Nova Scotia,Naru Japanese Restaurant (NS) Ltd.,"Sydney, NS B1P 1G8",1,Low Wage,6322,Cooks
Nova Scotia,Ranex Cuisine Limited,"Dartmouth, NS B2X 0A2",2,Low Wage,6322,Cooks
Nova Scotia,Rosa Cleaning Services Inc.,"Fall River, NS B2T 1N3",3,Low Wage,6733,"Janitors, caretakers and building superintendents"
Nova Scotia,The South Shore Fish Shack Ltd.,"Lunenburg, NS B0J 2C0",1,Low Wage,6311,Food service supervisors
Nova Scotia,Two Brothers Moving,"Timberlea, NS B3T 1G4",1,Low Wage,7511,Transport truck drivers
Nova Scotia,W.J.Allen & Sons Inc. o/a Aulac Big Stop Restaurant,"Amherst, NS B4H 4L2",2,Low Wage,6322,Cooks
Nova Scotia,WASABI HOUSE RESTAURANT LTD,"Halifax, NS B3L 1A7",1,Low Wage,6322,Cooks
Nova Scotia,3226198 Nova Scotia Ltd/Vital Berry Farms,"Centreville, NS B0P 1J0",85,3226198 Nova Scotia Ltd/Vital Berry Farms,8431,General farm workers
Nova Scotia,Apple Lane Farm Inc,"Berwick, NS B0P 1E0",14,Primary Agriculture,8431,General farm workers
Nova Scotia,Birchleigh Farms Ltd,"Berwick, NS B0P 1E0",4,Primary Agriculture,8611,Harvesting labourers
Nova Scotia,Black Avon Farms Ltd.,"Antigonish, NS B0H 1R0",2,Primary Agriculture,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers"
Nova Scotia,Blue Ridge Farm,"Grafton, NS B0P 1V0",4,Primary Agriculture,8431,General farm workers
Nova Scotia,Bolivar Farms Ltd,"Baker Settlement, NS B4V 7J3",3,Primary Agriculture,8432,Nursery and greenhouse workers
Nova Scotia,CAP Farms Inc,"Grafton, NS B0P 1V0",24,Primary Agriculture,8431,General farm workers
Nova Scotia,Charles Keddy Farms Limited,"Lakeville, NS B4N 3V7",30,Primary Agriculture,8431,General farm workers
Nova Scotia,Craig Nichols Farms Ltd,"Aylesford, NS B0P 1C0",32,Primary Agriculture,8431,General farm workers
Nova Scotia,Den Haan Enterprises Ltd,"Lawrencetown, NS B0S 1M0",4,Primary Agriculture,8432,Nursery and greenhouse workers
Nova Scotia,G & C Hughes Enterprises Ltd,"New Ross, NS B0J 2M0",16,Primary Agriculture,8432,Nursery and greenhouse workers
Nova Scotia,G.A.R. Tree Farms Ltd.,"Barss Corner, NS B0R 1A0",18,Primary Agriculture,8432,Nursery and greenhouse workers
Nova Scotia,J & M Reeves Christmas Greens Ltd,"New Ross, NS B0J 2M0",4,Primary Agriculture,8432,Nursery and greenhouse workers
Nova Scotia,J W Mason & Sons (2013) Limited,"Windsor, NS B0N 2T0",5,Primary Agriculture,8611,Harvesting labourers
Nova Scotia,Lutz Family Farm Ltd,"Berwick, NS B0P 1E0",2,Primary Agriculture,8431,General farm workers
Nova Scotia,Millen Farms Limited,"Great Village, NS B0M 1L0",8,Primary Agriculture,8431,General farm workers
Nova Scotia,Noggins Corner Farm II Ltd,"Greenwich, NS B4P 2R2",16,Primary Agriculture,8431,General farm workers
Nova Scotia,Perfect Berries Ltd,"Berwick, NS B0P 1E0",5,Primary Agriculture,8431,General farm workers
Nova Scotia,Power Farms Inc,"Canning, NS B0P 1H0",10,Primary Agriculture,8431,General farm workers
Nova Scotia,Richmond Highland Farm Limited,"Ireton, NS B5A 5L5",1,Primary Agriculture,0821,Managers in agriculture
Nova Scotia,Sarsfield Farms,"Canning, NS B0P 1H0",13,Primary Agriculture,8431,General farm workers
Nova Scotia,Sheffield Valley Farms,"Centreville, NS B0P 1J0",6,Primary Agriculture,8611,Harvesting labourers
Nova Scotia,Skips General Maintenance,"Wolfville, NS B4P 2R3",2,Primary Agriculture,8431,General farm workers
Nova Scotia,TapRoot Farms Inc.,"Port Williams, NS B0P 1T0",2,Primary Agriculture,8431,General farm workers
Nova Scotia,Town Plot Orchards Ltd,"Port Williams, NS B0P 1T0",7,Primary Agriculture,8611,Harvesting labourers
Nova Scotia,Traditional Evergreen Tree Farms Ltd,"Bridgewater, NS B4V 2W6",2,Primary Agriculture,8432,Nursery and greenhouse workers
Nova Scotia,Van Meekeren Farms Ltd,"Lakeville, NS B4N 3V7",6,Primary Agriculture,8431,General farm workers
Nova Scotia,Peer Ledger Inc.,"HALIFAX, NS B3J 3K5",2,Peer Ledger Inc.,2173,Software engineers and designers
Nova Scotia,"SHIL Technologies, Inc.","Halifax, NS B3J 3N2",1,Global Talent,0213,Computer and information systems managers
New Brunswick,692059 N.B. Inc.,"Moncton, NB E1E 0H4",1,692059 N.B. Inc.,6321,Chefs
New Brunswick,Cavendish Farms Corp,"Dieppe, NB E1A 6X4",1,High Wage,0016,Senior managers 
New Brunswick,County Line Trucking Ltd,"Wilmot, NB E7P 2V4",5,High Wage,7511,Transport truck drivers
New Brunswick,Culberson Trucking Ltd.,"Jacksonville, NB E7M 3J8",2,High Wage,7511,Transport truck drivers
New Brunswick,JPS Trucking Ltd.,"Bloomfield, Carleton County, NB E7K 1C8",2,High Wage,7511,Transport truck drivers
New Brunswick,Leader Trucking,"Dieppe, NB E1A 9A9",2,High Wage,7511,Transport truck drivers
New Brunswick,Quality Transportation Services (NB) Ltd,"Jacksonville, NB E7M 3S1",5,High Wage,7511,Transport truck drivers
New Brunswick,Regional Health Authority B,"Saint John, NB E2L 4L2",3,High Wage,3111,Specialist physicians
New Brunswick,VJ Services Inc.,"Saint-Antoine Sud, NB E4V 2Z8",1,High Wage,7237,Welders and related machine operators
New Brunswick,White Rock Freight Services Inc.,"Richibucto, NB E3A 7E3",4,High Wage,7511,Transport truck drivers
New Brunswick,"622735 NB, Inc.","Lake George, NB E6K 3P9",1,"622735 NB, Inc.",6322,Cooks
New Brunswick,659309 NB Inc,"Moncton, NB E1C 1E4",1,Low Wage,6322,Cooks
New Brunswick,692059 N.B. Inc.,"Moncton, NB E1E 0H4",1,Low Wage,6311,Food service supervisors
New Brunswick,7726848 Canada Ltd.,"Moncton, NB E1C 2T9",2,Low Wage,6311,Food service supervisors
New Brunswick,"Botsford Fisheries Ltd., Les Pêcheries Botsford ltée","Cap-Pele, NB E4N 3B3",22,Low Wage,9463,Fish and seafood plant workers
New Brunswick,Clamatco Home Enterprise Ltd.,"Shediac, NB E4P 2N1",4,Low Wage,3413,"Nurse aides, orderlies and patient service associates"
New Brunswick,DY Trucking Inc.,"Fredericton, NB E3B 9S1",1,Low Wage,7511,Transport truck drivers
New Brunswick,Fuda Wholesale Ltd.,"Moncton, NB E1G 0A9",1,Low Wage,6322,Cooks
New Brunswick,Full House Enterprise Ltd,"Fredericton, NB E3B 5Y4",1,Low Wage,6322,Cooks
New Brunswick,Jack's Pizza & Donairs,"Fredericton, NB E3B 1E4",1,Low Wage,6322,Cooks
New Brunswick,KIL Investments Ltd.,"Fredericton, NB E3B 2H8",4,Low Wage,6322,Cooks
New Brunswick,Taj Indian Cuisine Inc.,"Moncton, NB E1C 1G4",1,Low Wage,6322,Cooks
New Brunswick,BTN Atlantic (615317 NB Inc),"Berwick, NB E5P 3H5",10,BTN Atlantic (615317 NB Inc),8432,Nursery and greenhouse workers
New Brunswick,Cavendish Farms Corp,"Dieppe, NB E1A 6X4",6,Primary Agriculture,8431,General farm workers
New Brunswick,Ferme Bancourt Ltee,"St. Quentin, NB E8A 2L3",1,Primary Agriculture,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers"
New Brunswick,Les Petits Fruits de Pré-d'en-Haut Inc,"Memramcook, NB E4K 1K8",4,Primary Agriculture,8431,General farm workers
New Brunswick,Mountain View Packers Ltd,"Florenceville, NB E7L 1Y9",8,Primary Agriculture,8431,General farm workers
New Brunswick,Moxon's Country Pumpkin Ltd,"Maugerville, NB E3A 8K8",3,Primary Agriculture,8431,General farm workers
New Brunswick,Prescott Farms,"Sackville, NB E4L 3H2",1,Primary Agriculture,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers"
New Brunswick,Sowcow Farms Inc,"Penobsquis, NB E4G 2Z4",1,Primary Agriculture,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers"
New Brunswick,Verger Belliveau Orchard,"Memramcook, NB E4K 2S6",5,Primary Agriculture,8431,General farm workers
Quebec,2964-3277 Quebec Inc.,"Lasalle, QC H8R 3H9",1,2964-3277 Quebec Inc.,2174,Computer programmers and interactive media developers
Quebec,3096-3227 QC Inc.,"Montréal, QC H3B 3A9",1,High Wage,2171,Information systems analysts and consultants
Quebec,3197794 Canada inc,"LaSalle, QC H8N 1W3",1,High Wage,1311,Accounting technicians and bookkeepers
Quebec,4077334 Canada inc (Voysis IP Solutions),"Laval, QC H7L 4S8",1,High Wage,6221,Technical sales specialists 
Quebec,6064086 Canada Inc.,"Montreal, QC H4B 4W8",2,High Wage,2171,Information systems analysts and consultants
Quebec,6750630 Canada Inc,"Montréal, QC H4B 1P3",1,High Wage,6322,Cooks
Quebec,7106106 CANADA INC.,"Gatineau, QC J8Y 3Y7",1,High Wage,6322,Cooks
Quebec,8315850 Canada Inc,"Montréal, QC H3B 2T4",1,High Wage,6321,Chefs
Quebec,9065-1183 Québec Inc,"Mont-Tremblant, QC J0E 1B1",1,High Wage,6322,Cooks
Quebec,9073-1464 Québec Inc.,"Montréal, QC H2W 1Z4",1,High Wage,6322,Cooks
Quebec,9073-7081 Québec Inc,"Montreal, QC H4N 1W2",1,High Wage,1241,Administrative assistants
Quebec,9090436 Canada Inc.,"Laval, QC H7E 1A2",1,High Wage,1122,Professional occupations in business management consulting
Quebec,9100-2253 Québec inc.,"Montréal, QC H2T 2K3",1,High Wage,6322,Cooks
Quebec,9105-8016 Québec inc,"Montréal, QC H4N 1M4",1,High Wage,6322,Cooks
Quebec,9137-8182 Québec inc.,"Montréal, QC J3E 3J9",1,High Wage,4214,Early childhood educators and assistants
Quebec,9149-0698 Québec Inc.,"St-Laurent, QC H4L 3L7",1,High Wage,6321,Chefs
Quebec,9162-2597 Québec Inc.,"Laval, QC H7T 1A1",1,High Wage,6322,Cooks
Quebec,9166-9341 Quebec inc,"Montreal, QC H4X 1M8",1,High Wage,6322,Cooks
Quebec,9178-3639 Québec inc.,"Saguenay, QC G7H 2A2",1,High Wage,6322,Cooks
Quebec,9178-6541 Québec Inc,"Magog, QC J1X 2A5",1,High Wage,6322,Cooks
Quebec,9186-1906 Qc Inc.,"Valleyfield, QC J6T 1M4",1,High Wage,7282,Concrete finishers
Quebec,9208-3401 Québec Inc. / Phoenixx,"Québec, QC G1G 0J8",1,High Wage,2174,Computer programmers and interactive media developers
Quebec,9212-0921 Québec inc.,"Saint-Jean-sur-Richelieu, QC J3B 1W5",1,High Wage,6332,Bakers
Quebec,9212-4007 QUÉBEC INC.,"Montréal, QC H2X 2V4",1,High Wage,1241,Administrative assistants
Quebec,9212-8289 Québec inc.,"Trois-Rivières, QC G8Z 2N8",1,High Wage,1226,Conference and event planners
Quebec,9218-9778 Québec Inc.,"Saint-Jean Port-Joli, QC G0R 3G0",1,High Wage,7272,Cabinetmakers
Quebec,9219-1568 Québec Inc.,"Montreal, QC H4P 2H2",1,High Wage,0124,"Advertising, marketing and public relations managers"
Quebec,9223-7569 Québec,"Québec, QC G1V 2L8",1,High Wage,6322,Cooks
Quebec,9225-9274 Québec Inc.,"Longueuil, QC J4G 2M1",1,High Wage,1123,"Professional occupations in advertising, marketing and public relations"
Quebec,9232-3724 Quebec inc,"Montreal, QC H7G 4H2",1,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers"
Quebec,9247-2133 Quebec Inc.,"Duparquet, QC J0Z 1W0",1,High Wage,6321,Chefs
Quebec,9254-1036 QUÉBEC INC.,"Montréal, QC H2X 1B3",1,High Wage,6322,Cooks
Quebec,9257-2734 Québec Inc.,"Anjou, QC H1M 0A1",1,High Wage,6321,Chefs
Quebec,9269-4785 Québec inc.,"Montréal, QC H2J 3H9",1,High Wage,0124,"Advertising, marketing and public relations managers"
Quebec,9273-0829 Québec Inc.,"Montreal, QC H2Y 2V3",1,High Wage,6321,Chefs
Quebec,9276-6872 Québec Inc,"Montréal, QC H4T 1Z9",1,High Wage,3113,Dentists
Quebec,9280-3170  Quebec Inc,"St Jerome, QC J7Y 0L7",1,High Wage,6321,Chefs
Quebec,9280-4210 Québec Inc,"Montreal, QC H2W 1E9",1,High Wage,6322,Cooks
Quebec,9286-4396 Quebec inc,"Saint-Basile-le-Grand, QC J3N 1R1",1,High Wage,0631,Restaurant and food service managers
Quebec,9292-1766 Québec Inc,"Montreal, QC H8T 3G6",1,High Wage,6322,Cooks
Quebec,9293-7044 Québec Inc,"Pointe-Claire, QC H9R 5J1",1,High Wage,6322,Cooks
Quebec,9299-4797 Québec Inc,"Montreal, QC H2W 2L5",1,High Wage,6322,Cooks
Quebec,9304-3347 Québec Inc.,"Québec, QC G1Y 1S2",3,High Wage,6322,Cooks
Quebec,9305-2090 Québec Inc.,"Montréal, QC H4B 1V3",1,High Wage,6322,Cooks
Quebec,9314-1703 Québec inc.,"Montréal, QC H4A 1W1",1,High Wage,6322,Cooks
Quebec,9330-1455 Quebec inc.,"Mirabel, QC J7J 0T8",1,High Wage,0631,Restaurant and food service managers
Quebec,9331-0084 Québec Inc.,"Saint-Léonard, QC H1P 2A9",1,High Wage,9416,Metalworking and forging machine operators
Quebec,9337-3074 Québec Inc,"Montreal, QC H2Y 1H1",1,High Wage,6321,Chefs
Quebec,9341-6410 Québec Inc,"Sherbrooke, QC J1R 0L1",1,High Wage,6222,Retail and wholesale buyers
Quebec,9342-3085 Québec inc,"Boisbriand, QC J7H 1S1",1,High Wage,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers"
Quebec,9351-8306 Québec inc,"Laval, QC H7V 2T8",1,High Wage,6321,Chefs
Quebec,9352-9196 Québec Inc,"Montréal, QC H3B 3X1",1,High Wage,5241,Graphic designers and illustrators
Quebec,ABGI conseil inc.,"Montréal, QC H3B 5E8",1,High Wage,0124,"Advertising, marketing and public relations managers"
Quebec,Académie Marie-Claire,"Kirkland, QC H9J 3Y4",1,High Wage,1222,Executive assistants
Quebec,Acensi Consultants Inc.,"Montréal, QC H2Y 2K7",1,High Wage,2174,Computer programmers and interactive media developers
Quebec,Advantech sans fil Inc./Advantech Wireless Inc.,"Dorval, QC H9P 1G1",1,High Wage,2133,Electrical and electronics engineers
Quebec,Aéronergie Inc,"Drummondville, QC J2C 8B1",1,High Wage,0211,Engineering managers
Quebec,Agences Maritimes Scandia Inc.,"Montreal, QC H2N 2J2",1,High Wage,1315,"Customs, ship and other brokers"
Quebec,AgileDSS Inc.,"Montréal, QC H2Y 2G3",1,High Wage,2171,Information systems analysts and consultants
Quebec,Akka Groupe Amérique du Nord Inc.,"Montréal, QC H3A 2W5",1,High Wage,2146,Aerospace engineers
Quebec,ALCHIMIE 24 INC. (ALCHEMY 24 INC.),"Montréal, QC H4C 2C7",2,High Wage,5241,Graphic designers and illustrators
Quebec,Alta Precision Inc.,"Anjou, QC H1J 2S1",1,High Wage,7231,Machinists and machining and tooling inspectors
Quebec,Alten Canada inc.,"Montréal, QC H3B 4N4",1,High Wage,2132,Mechanical engineers
Quebec,ALTITUDE AEROSPACE INC.,"Montréal, QC H4S 1T2",1,High Wage,2146,Aerospace engineers
Quebec,Andritz Hydro Canada inc.,"Pointe-Claire, QC H9R 1B9",1,High Wage,2132,Mechanical engineers
Quebec,Anomera Inc.,"Montreal, QC H3A 2G4",1,High Wage,0013,Senior managers 
Quebec,Arclay Technologies Naturelles inc.,"Saint-Hubert, QC J3Y 5T6",1,High Wage,1222,Executive assistants
Quebec,Artistes Folks inc,"Montréal, QC H3H 1E8",1,High Wage,5241,Graphic designers and illustrators
Quebec,Astellia Canada Inc.,"Montréal, QC H3B 4W5",1,High Wage,6221,Technical sales specialists 
Quebec,ATELIER D'USINAGE ST-HUBERT LTÉE,"St-Hubert, QC J3Y 0A8",1,High Wage,7231,Machinists and machining and tooling inspectors
Quebec,Atomic Fiction Canada Inc.,"Montréal, QC H3A 2J5",1,High Wage,5241,Graphic designers and illustrators
Quebec,Auto Bugatti Inc.,"Montréal, QC H9P 1G4",1,High Wage,7322,Motor vehicle body repairers
Quebec,Autodesk Canada Co.,"Montreal, QC H2Y 2E1",2,High Wage,2173,Software engineers and designers
Quebec,Automoteur M.M.R. Inc.,"Lourdes de Blanc Sablon, QC G0G 1W0",1,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers"
Quebec,Axis Agriculture Inc.,"Mont-Saint-Hilaire, QC J3H 3N9",1,High Wage,0601,Corporate sales managers
Quebec,Ballistiq Digital Inc.,"Montreal, QC H3C 2M7",1,High Wage,1123,"Professional occupations in advertising, marketing and public relations"
Quebec,Bandsintown Canada Inc.,"Montréal, QC H2Y 2S1",1,High Wage,2174,Computer programmers and interactive media developers
Quebec,Banque Nationale du Canada,"Montréal, QC H3B 4L2",1,High Wage,2161,"Mathematicians, statisticians and actuaries"
Quebec,Behaviour Interactif Inc.,"Montréal, QC H2S 3H1",2,High Wage,2174,Computer programmers and interactive media developers
Quebec,Beyond Technologies Consulting Inc./Solutions Beyond Technologies Inc.,"Montréal, QC H3C 2M1",1,High Wage,2171,Information systems analysts and consultants
Quebec,Bio V Pharma Inc.,"Dollard-des-Ormeaux, QC H9B 3J1",1,High Wage,2241,Electrical and electronics engineering technologists and technicians
Quebec,Bisco inc.,"Warwick, QC J0A 1M0",6,High Wage,7237,Welders and related machine operators
Quebec,BISTRO-BAR L'ATELIER INC,"Québec, QC G1R 2K5",2,High Wage,6322,Cooks
Quebec,BNL 20th Anniversary Touring Inc.,"Montreal, QC H3B 1R1",1,High Wage,7513,Taxi and limousine drivers and chauffeurs
Quebec,BNP Paribas Solutions TI Canada Inc.,"Montréal, QC H3A 2W8",2,High Wage,2171,Information systems analysts and consultants
Quebec,Brookfield Energy Marketing Inc.,"Gatineau, QC J8X 2A1",1,High Wage,1113,"Securities agents, investment dealers and brokers"
Quebec,BSP Concept Inc.,"Montreal, QC H4P 2B5",1,High Wage,1121,Human resources professionals
Quebec,C.H. Express inc,"St-Jean-sur-Richelieu, QC J2X 5A9",1,High Wage,7511,Transport truck drivers
Quebec,C.T. CONSULTANTS INC.,"Laval, QC H7M 2P4",1,High Wage,2174,Computer programmers and interactive media developers
Quebec,Caisse de Dépôt et Placements du Québec,"Montréal, QC H2Z 2B3",1,High Wage,1112,Financial and investment analysts
Quebec,Canadian National Railway Company,"Montréal, QC H3B 2M9",1,High Wage,0016,Senior managers 
Quebec,Carrosserie Vaudreuil-Dorion Inc.,"Vaudreuil-Dorion, QC J7V 2T8",1,High Wage,1241,Administrative assistants
Quebec,CDID inc.,"St-Georges, QC G5Y 7H5",1,High Wage,2174,Computer programmers and interactive media developers
Quebec,Centre de Collision Centre-Ville Inc.,"Montreal, QC H3K 2A4",1,High Wage,7322,Motor vehicle body repairers
