Province,Employer,Address,Positions,Stream,NOC 2011,NOC Name,Latitude,Longitude
Nova Scotia,Cha Baa Thai Restaurant Ltd.,"Halifax, NS B3J 2J6",12,Cha Baa Thai Restaurant Ltd.,6322,Cooks,44.643134,-63.576928
Nova Scotia,Comfort Orthotics & Podiatry Clinic Inc.,"Bedford, NS B4A 3Y4",1,Comfort Orthotics & Podiatry Clinic Inc.,3125,Other professional occupations in health diagnosing and treating,44.733105,-63.655979
Nova Scotia,Dalhousie University,"Halifax, NS B3H 4H2",2,Dalhousie University,4011,University professors and lecturers,44.640703,-63.608563
Nova Scotia,Eljan Flooring Ltd,"bedford, NS B4B 1Y2",1,Eljan Flooring Ltd,7204,"Contractors and supervisors, carpentry trades",44.726282,-63.695209
Nova Scotia,Gabadi Services Canada Inc.,"Halifax, NS B3J 3N2",4,Gabadi Services Canada Inc.,7271,Carpenters,44.6520116,-63.5760615
Nova Scotia,Irving Shipbuilding Inc,"Halifax, NS B3K 5M7",1,Irving Shipbuilding Inc,0016,Senior managers ,44.66274,-63.590281
Nova Scotia,Irving Shipbuilding Inc,"Halifax, NS B3K 5M7",1,Irving Shipbuilding Inc,0211,Engineering managers,44.66274,-63.590281
Nova Scotia,Irving Shipbuilding Inc,"Halifax, NS B3K 5M7",3,Irving Shipbuilding Inc,0711,Construction managers,44.66274,-63.590281
Nova Scotia,Irving Shipbuilding Inc,"Halifax, NS B3K 5M7",1,Irving Shipbuilding Inc,0911,Manufacturing managers,44.66274,-63.590281
Nova Scotia,Irving Shipbuilding Inc,"Halifax, NS B3K 5M7",2,Irving Shipbuilding Inc,2148,"Other professional engineers, n.e.c.",44.66274,-63.590281
Nova Scotia,Irving Shipbuilding Inc,"Halifax, NS B3K 5M7",3,Irving Shipbuilding Inc,7235,Structural metal and platework fabricators and fitters,44.66274,-63.590281
Nova Scotia,Kingsport Studios Limited  o/a Kingsport Osteopathic Clinic,"KINGSPORT, NS B0P 1H0",1,Kingsport Studios Limited  o/a Kingsport Osteopathic Clinic,3232,Practitioners of natural healing,45.026806,-64.165254
Nova Scotia,Long Point Ventures Limited,"Aylesford, NS B0P 1C0",6,Long Point Ventures Limited,7511,Transport truck drivers,45.066995,-64.800737
Nova Scotia,Nova Scotia Health Authority,"Truro, NS B2N  5A",1,Nova Scotia Health Authority,3111,Specialist physicians,,
Nova Scotia,3027059 Nova Scotia Limited,"Elmsdale, NS B2S 1K1",1,3027059 Nova Scotia Limited,6311,Food service supervisors,44.9780011,-63.508262
Nova Scotia,3056092 Nova Scotia Ltd.  o/a Pizzatown - Tantallon,"Upper Tantallon, NS B3Z 4R3",2,3056092 Nova Scotia Ltd.  o/a Pizzatown - Tantallon,6322,Cooks,44.69243,-63.86772
Nova Scotia,3099794 Nova Scotia Ltd.,"Enfield, NS B2T 1C8",3,3099794 Nova Scotia Ltd.,6322,Cooks,44.939685,-63.534989
Nova Scotia,3274876 Nova Scotia Ltd,"Clarks Harbour, NS B0W 1P0",16,3274876 Nova Scotia Ltd,9618,Labourers in fish and seafood processing,43.462969,-65.650454
Nova Scotia,3323091 Nova Scotia Ltd.,"Truro, NS B2N 4Z6",1,3323091 Nova Scotia Ltd.,6316,Other services supervisors,45.359649,-63.290421
Nova Scotia,3323091 Nova Scotia Ltd.,"Truro, NS B2N 4Z6",2,3323091 Nova Scotia Ltd.,6322,Cooks,45.359649,-63.290421
Nova Scotia,7109938 Canada Ltd.,"Bridgewater, NS B4V 3T2",1,7109938 Canada Ltd.,6341,Hairstylists and barbers,44.380319,-64.518248
Nova Scotia,Arirang Restaurant Incorporated,"Halifax, NS B3M 3W8",1,Arirang Restaurant Incorporated,6311,Food service supervisors,44.673279,-63.664255
Nova Scotia,ARISU TABLE BBQ AND SUSHI BAR LIMITED,"HALIFAX, NS B3J 1X3",1,ARISU TABLE BBQ AND SUSHI BAR LIMITED,6322,Cooks,44.647431,-63.573464
Nova Scotia,BIONE Restaurant INC.,"Halifax, NS B3L 1A5",1,BIONE Restaurant INC.,6322,Cooks,44.645173,-63.598083
Nova Scotia,Buta Ramen Inc.,"Halifax, NS B3J 1B3",2,Buta Ramen Inc.,6322,Cooks,44.641991,-63.570289
Nova Scotia,Fisher Direct LTD,"Shelburne County, NS B0W 3B0",9,Fisher Direct LTD,9618,Labourers in fish and seafood processing,43.506114,-65.718791
Nova Scotia,It Takes a Village Inc.,"Halifax, NS B3S 1P9",1,It Takes a Village Inc.,4214,Early childhood educators and assistants,44.67182,-63.676146
Nova Scotia,JACMAR restaurants Ltd o/a McDonalds,"BROOKLYN, NS B5A 4T4",1,JACMAR restaurants Ltd o/a McDonalds,6311,Food service supervisors,43.863445,-66.09331
Nova Scotia,Jay`s Convenience Barn Inc. o/a Jay's Convenience,"Halifax, NS B3K 5K6",1,Jay`s Convenience Barn Inc. o/a Jay's Convenience,6211,Retail sales supervisors,44.655381,-63.584333
Nova Scotia,John Ross & Sons Ltd.,"Halifax, NS B3S 1B3",13,John Ross & Sons Ltd.,7452,Material handlers,44.637971,-63.663711
Nova Scotia,Lin’s Take Out Restaurant Limited,"Westville, NS B0K 2A0",1,Lin’s Take Out Restaurant Limited,6322,Cooks,45.567253,-62.715905
Nova Scotia,Naji Fine Foods Ltd.,"Halifax, NS B3S 1P9",2,Naji Fine Foods Ltd.,6322,Cooks,44.67182,-63.676146
Nova Scotia,Pizza Delight,"Antigonish, NS B2G 2C5",1,Pizza Delight,6322,Cooks,45.6219392,-61.9941986
Nova Scotia,Quality Seafoods Limited,"Yarmouth, NS B5A 4B3",6,Quality Seafoods Limited,9463,Fish and seafood plant workers,43.835289,-66.120629
Nova Scotia,Randy's Pizza,"Halifax, NS B3K 4B6",2,Randy's Pizza,6322,Cooks,44.651883,-63.588495
Nova Scotia,3115695 Nova Scotia Limited,"Rr#2 Centreville, NS B0P 1J0",6,3115695 Nova Scotia Limited,8431,General farm workers,45.195976,-64.680474
Nova Scotia,Allen Farms Limited,"Centreville, NS B0P 1J0",63,Allen Farms Limited,8431,General farm workers,45.195976,-64.680474
Nova Scotia,Apple Lane Farm Inc,"Berwick, NS B0P 1E0",11,Apple Lane Farm Inc,8431,General farm workers,45.090922,-64.823309
Nova Scotia,Archibald Dairy Inc,"NewTown, Guysborough County, NS B2H 5C8",3,Archibald Dairy Inc,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",45.597419,-62.632811
Nova Scotia,Birchleigh Farms LTD.,"Berwick, NS B0P 1E0",9,Birchleigh Farms LTD.,8431,General farm workers,45.090922,-64.823309
Nova Scotia,Boundary Lane Farms Ltd.,"Shubenacadie, NS B0N 2H0",1,Boundary Lane Farms Ltd.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",45.2666948,-63.5539325
Nova Scotia,Canard Orchards Ltd,"Centreville, NS B0P 1J0",16,Canard Orchards Ltd,8431,General farm workers,45.195976,-64.680474
Nova Scotia,Craig Nichols Farms Limited,"Aylesford, NS B0P 1C0",7,Craig Nichols Farms Limited,8431,General farm workers,45.066995,-64.800737
Nova Scotia,Crisp Growers Incorporated,"Berwick, NS B0P 1E0",20,Crisp Growers Incorporated,8431,General farm workers,45.090922,-64.823309
Nova Scotia,D & M Lightfoot Farms Ltd,"Wolfvllle, NS B4P  2S",6,D & M Lightfoot Farms Ltd,8431,General farm workers,,
Nova Scotia,DeLong Farm Products Limited,"New Germany, NS B0R 1E0",16,DeLong Farm Products Limited,8431,General farm workers,44.469069,-64.620343
Nova Scotia,Elite Balsam Products Incorporated,"St. Andrew's, NS B0H 1X0",6,Elite Balsam Products Incorporated,8432,Nursery and greenhouse workers,45.493148,-61.776903
Nova Scotia,Ellslea Farms Limited,"Canning, NS B0P 1H0",4,Ellslea Farms Limited,8431,General farm workers,45.026806,-64.165254
Nova Scotia,Elmridge Farm Ltd,"RR2 Centreville, NS B0P 1J0",22,Elmridge Farm Ltd,8431,General farm workers,45.195976,-64.680474
Nova Scotia,Eyking Brothers Farm Ltd,"Millville, NS B1Y 2E2",18,Eyking Brothers Farm Ltd,8431,General farm workers,46.27095,-60.379651
Nova Scotia,G & C Hughes Enterprises Limited,"New Ross, NS B0J 2M0",23,G & C Hughes Enterprises Limited,8432,Nursery and greenhouse workers,44.7657928466797,-64.4158172607422
Nova Scotia,J & B Millen Farms Limited,"Great Village, NS B0M 1L0",68,J & B Millen Farms Limited,8431,General farm workers,45.369405,-63.662186
Nova Scotia,JOST VINEYARDS LIMITED,"Malagash, NS B0K 1E0",8,JOST VINEYARDS LIMITED,8431,General farm workers,45.794472,-63.453043
Nova Scotia,Luckett Farms Ltd.,"Wolfville, NS B4P 2R3",4,Luckett Farms Ltd.,8431,General farm workers,45.068884,-64.348807
Nova Scotia,LUTZ FAMILY FARM LTD,"Berwick, NS B0P 1E0",8,LUTZ FAMILY FARM LTD,8431,General farm workers,45.090922,-64.823309
Nova Scotia,M. KEDDY FARM & FOREST LTD.,"New Ross, NS B0J 2M0",5,M. KEDDY FARM & FOREST LTD.,8432,Nursery and greenhouse workers,44.7657928466797,-64.4158172607422
Nova Scotia,Millen Farms Ltd,"Great Village, NS B0M 1L0",209,Millen Farms Ltd,8431,General farm workers,45.369405,-63.662186
Nova Scotia,Randsland Farms Inc,"Canning, NS B0P 1H0",20,Randsland Farms Inc,8431,General farm workers,45.026806,-64.165254
Nova Scotia,Reimer Gardens Inc.,"Waterville, NS B0P 1V0",14,Reimer Gardens Inc.,8431,General farm workers,45.1708349,-64.7669826
Nova Scotia,Scothorn Farms Ltd,"Hardwood Lands, NS B0N 1Y0",2,Scothorn Farms Ltd,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",44.9946916,-63.3453807
Nova Scotia,Spurr Brothers Farms Ltd,"Melvern Square, NS B0P 1R0",7,Spurr Brothers Farms Ltd,8431,General farm workers,45.074551,-64.720682
Nova Scotia,Stirling Fruit Farms (2000) Ltd,"Greenwich, NS B4P 2R2",34,Stirling Fruit Farms (2000) Ltd,8431,General farm workers,44.997527,-64.451876
Nova Scotia,Stirlings Mountainside Farms 2017 Ltd,"Centreville, NS B0P 1J0",24,Stirlings Mountainside Farms 2017 Ltd,8431,General farm workers,45.195976,-64.680474
Nova Scotia,TapRoot Farms Inc.,"Port Williams, NS B0P 1T0",14,TapRoot Farms Inc.,8431,General farm workers,45.159695,-64.362715
Nova Scotia,Town Plot Orchards Ltd.,"Port Williams, NS B0P 1T0",1,Town Plot Orchards Ltd.,8431,General farm workers,45.159695,-64.362715
Nova Scotia,Vermeuland Farms Ltd.,"Milford Station, NS B0N 1Y0",2,Vermeuland Farms Ltd.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",44.9946916,-63.3453807
Nova Scotia,Vermeulen Farms Limited,"Canning, NS B0P 1H0",26,Vermeulen Farms Limited,8431,General farm workers,45.026806,-64.165254
Nova Scotia,Vermeulen Farms Limited,"Canning, NS B0P 1H0",36,Vermeulen Farms Limited,8611,Harvesting labourers,45.026806,-64.165254
Nova Scotia,Walsh Farms Inc.,"Rockland, NS B0P 1E0",4,Walsh Farms Inc.,8431,General farm workers,45.090922,-64.823309
Nova Scotia,Wohlgemuth Farms Ltd.,"Aylesford, NS B0P 1C0",16,Wohlgemuth Farms Ltd.,8431,General farm workers,45.066995,-64.800737
Nova Scotia,AtlantiCann Medical Inc.,"Halifax, NS B3N 0C6",1,AtlantiCann Medical Inc.,0016,Senior managers ,44.645118,-63.632084
Nova Scotia,Butterfield Support Services (Halifax) Limited,"Halifax, NS B3J 3M8",1,Butterfield Support Services (Halifax) Limited,0213,Computer and information systems managers,44.647395,-63.5727
Nova Scotia,Lixar IT Inc,"Halifax, NS B3K 2Z8",1,Lixar IT Inc,2174,Computer programmers and interactive media developers,44.651755,-63.581653
Nova Scotia,Mindsea Development Incorporated,"Halifax, NS B3J 3M8",1,Mindsea Development Incorporated,2175,Web designers and developers,44.647395,-63.5727
Nova Scotia,REDspace Inc.,"Bedford, NS B4A 3Y4",1,REDspace Inc.,2174,Computer programmers and interactive media developers,44.733105,-63.655979
Nova Scotia,Salient Energy Inc,"DARTMOUTH, NS B2Y 4M9",1,Salient Energy Inc,2211,Chemical technologists and technicians,44.660305,-63.542698
New Brunswick,10993018 Canada Corporation,"Moncton, NB E1G 0E6",1,10993018 Canada Corporation,7511,Transport truck drivers,46.117192,-64.870869
New Brunswick,682364 NB INC,"Fredericton, NB E3B 8P4",1,682364 NB INC,6316,Other services supervisors,45.919542,-66.59722
New Brunswick,700827 NB Inc.,"Fredericton, NB E3B 1B2",1,700827 NB Inc.,6322,Cooks,45.962829,-66.642999
New Brunswick,Amal Transport Inc,"Woodstock, NB E7M 2M1",3,Amal Transport Inc,7511,Transport truck drivers,46.1528135,-67.5740235
New Brunswick,AYR Motor Express Inc,"Woodstock, NB E7M 4G2",10,AYR Motor Express Inc,7511,Transport truck drivers,46.123818,-67.616701
New Brunswick,BALAJI HOSPITALITY MANAGEMENT INC.,"Miramichi, NB E1V 1L2",1,BALAJI HOSPITALITY MANAGEMENT INC.,6315,Cleaning supervisors,46.988581,-65.576067
New Brunswick,DONNELLY FARMS LTD,"Lansdowne, NB E7L 4K4",1,DONNELLY FARMS LTD,7511,Transport truck drivers,46.373946,-67.517995
New Brunswick,FMI Atlantic Inc.,"Woodstock, NB E7M 5G5",1,FMI Atlantic Inc.,0631,Restaurant and food service managers,46.165002,-67.595162
New Brunswick,FMI Atlantic Inc.,"Woodstock, NB E7M 5G5",8,FMI Atlantic Inc.,6311,Food service supervisors,46.165002,-67.595162
New Brunswick,FMI National Inc,"Woodstock, NB E7M 5G5",1,FMI National Inc,6311,Food service supervisors,46.165002,-67.595162
New Brunswick,Freight Chain Inc,"ST-HILAIRE, NB E3V 4W7",1,Freight Chain Inc,7511,Transport truck drivers,47.3522834777832,-68.394905090332
New Brunswick,"Irving Consumer Products, Limited","Dieppe, NB E1A 6X4",1,"Irving Consumer Products, Limited",0911,Manufacturing managers,46.103269,-64.710436
New Brunswick,ISRALIFE LTD.,"SAINT JOHN, NB E2J 3W9",2,ISRALIFE LTD.,6211,Retail sales supervisors,45.310191,-66.015935
New Brunswick,Jeramand Trucking Ltd.,"Irishtown, NB E1H 2L3",1,Jeramand Trucking Ltd.,7511,Transport truck drivers,46.241466,-64.801236
New Brunswick,Moosehorn trucking Ltd.,"Penobsquis, NB E4G 2A5",1,Moosehorn trucking Ltd.,7511,Transport truck drivers,45.826764,-65.359752
New Brunswick,Murray Enterprises Ltd.,"sussex corner, NB E4E 2Y5",2,Murray Enterprises Ltd.,7511,Transport truck drivers,45.7100729,-65.4774611
New Brunswick,Pit Stop Motel Service Ltd,"Berry Mills, NB E1G 3Z3",1,Pit Stop Motel Service Ltd,0632,Accommodation service managers,46.099514,-64.950377
New Brunswick,Quality Transportation services NB ltd,"Jacksonville, NB E7M 3S1",5,Quality Transportation services NB ltd,7511,Transport truck drivers,46.1887576,-67.6071221
New Brunswick,Rogers Communications Canada Inc,"Moncton, NB E1C 0G1",1,Rogers Communications Canada Inc,0013,Senior managers ,46.086046,-64.776276
New Brunswick,SEJIN TOKYO RAMEN INC,"Fredericton, NB E3B 4K4",1,SEJIN TOKYO RAMEN INC,6322,Cooks,45.93814,-66.634507
New Brunswick,World Wide Atlantic Freight Inc,"Scoudouc, NB E4P 3N6",1,World Wide Atlantic Freight Inc,1215,"Supervisors, supply chain, tracking and scheduling co",46.169365,-64.583078
New Brunswick,622735 NB INC,"Lake George, NB E6K 3P9",2,622735 NB INC,6322,Cooks,45.990212,-66.890491
New Brunswick,645527 NB Inc.,"Edmundston, NB E3V 2S7",2,645527 NB Inc.,6322,Cooks,47.374235,-68.315512
New Brunswick,658711 NB LTD.,"Miramichi, NB E1V 1X4",1,658711 NB LTD.,6322,Cooks,47.002659,-65.565487
New Brunswick,669950 N.B LTD,"Fredericton, NB E3B 1B9",1,669950 N.B LTD,6322,Cooks,45.961468,-66.639585
New Brunswick,684373 NB Inc,"quispamsis, NB E2E 4J8",2,684373 NB Inc,6322,Cooks,45.4031533,-65.9727138
New Brunswick,684422 NB Inc.,"Moncton, NB E1C 2S3",1,684422 NB Inc.,6311,Food service supervisors,46.101116,-64.811904
New Brunswick,690045 NB INC.,"SAINT JOHN, NB E2L 2H8",1,690045 NB INC.,6322,Cooks,45.2742401,-66.05942
New Brunswick,Atlantic Star Uniforms 2009 Inc.,"Edmundston, NB E3V 4H4",2,Atlantic Star Uniforms 2009 Inc.,9446,Industrial sewing machine operators,47.394565,-68.334853
New Brunswick,Bouctouche Bay Inn Inc.,"Lincoln, NB E3B 9J1",2,Bouctouche Bay Inn Inc.,6322,Cooks,45.879402,-66.681903
New Brunswick,Canada's Best Value Inn,"Woodstock, NB E7M 6B5",1,Canada's Best Value Inn,6322,Cooks,46.155532,-67.592329
New Brunswick,Captain Dan's Inc.,"Richibouctou-Village, NB E4W 1C9",45,Captain Dan's Inc.,9463,Fish and seafood plant workers,46.660031,-64.709287
New Brunswick,CARPE DIEM FOOD INC.,"MONCTON, NB E1E 4H8",1,CARPE DIEM FOOD INC.,6322,Cooks,46.073932,-64.832308
New Brunswick,Corey Craig Ltd,"Moncton, NB, NB E1C 1E3",1,Corey Craig Ltd,6311,Food service supervisors,46.089078,-64.775165
New Brunswick,Diamond House Restaurant Ltd.,"Oromocto, NB E2V 2G9",1,Diamond House Restaurant Ltd.,6322,Cooks,45.84168,-66.491626
New Brunswick,Dimitri's Souvlaki INC,"Fredericton, NB E3B 1E4",1,Dimitri's Souvlaki INC,6322,Cooks,45.962936,-66.646021
New Brunswick,DOWON BROTHERS INC.,"MONCTON, NB E1C 5C4",1,DOWON BROTHERS INC.,6322,Cooks,46.089502,-64.780151
New Brunswick,Elphege & Norbert Leblanc Ltd,"Petit Cap, NB E4N 2E8",19,Elphege & Norbert Leblanc Ltd,9618,Labourers in fish and seafood processing,46.314749,-64.515918
New Brunswick,Jack's Pizza,"Fredericton, NB E3B 1E4",1,Jack's Pizza,6322,Cooks,45.962936,-66.646021
New Brunswick,Keenan Construction Inc.,"bedell, NB E7M 4M7",1,Keenan Construction Inc.,7271,Carpenters,46.239382,-67.673102
New Brunswick,KIM'S MART CORPORATION,"MONCTON, NB E1C 2R5",1,KIM'S MART CORPORATION,6211,Retail sales supervisors,46.099907,-64.807135
New Brunswick,KIM'S MART CORPORATION,"MONCTON, NB E1C 2R5",1,KIM'S MART CORPORATION,6322,Cooks,46.099907,-64.807135
New Brunswick,Mitton's Food Service Inc.,"Riverview, NB E1B 3J2",2,Mitton's Food Service Inc.,6311,Food service supervisors,46.0686143,-64.7925265
New Brunswick,Quispamsis Jungle Foods inc,"miramichi, NB E1V 5Z5",1,Quispamsis Jungle Foods inc,6322,Cooks,47.034627,-65.501079
New Brunswick,Restaurant la Sagouine,"Bouctouche, NB E4S 3E7",1,Restaurant la Sagouine,6322,Cooks,46.482558,-64.727468
New Brunswick,Shediac Lobster Shop Ltd.,"Shediac, NB E4P 2A6",66,Shediac Lobster Shop Ltd.,9463,Fish and seafood plant workers,46.21997,-64.53642
New Brunswick,Shediac Lobster Shop Ltd.,"Shediac, NB E4P 2A6",53,Shediac Lobster Shop Ltd.,9618,Labourers in fish and seafood processing,46.21997,-64.53642
New Brunswick,Shippagan Pizza Inc.,"Shippagan, NB E8S 1N6",1,Shippagan Pizza Inc.,6322,Cooks,47.743243,-64.730745
New Brunswick,Tracadie Pizza Inc.,"Tracadie-Sheila,, NB E1X 1G5",1,Tracadie Pizza Inc.,6322,Cooks,47.458101,-64.913943
New Brunswick,Utrade Inc,"Moncton, NB E1C 5W1",1,Utrade Inc,1215,"Supervisors, supply chain, tracking and scheduling co",46.088314,-64.78725
New Brunswick,624888 N.-B. ltée,"St-Quentin, NB E8A 1N9",2,624888 N.-B. ltée,8431,General farm workers,47.512945,-67.393641
New Brunswick,Ferme Bancourt ltée,"St-Quentin, NB E8A 2L3",2,Ferme Bancourt ltée,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",47.513371,-67.3556478
New Brunswick,Hanscome Farms Ltd,"Perth-Andover, NB E7H 4K4",12,Hanscome Farms Ltd,8431,General farm workers,46.741202,-67.705749
New Brunswick,Irishview Estate Ltd.,"Moncton, NB E1E 0J1",6,Irishview Estate Ltd.,8431,General farm workers,46.079107,-64.818243
New Brunswick,"Jolly Farmer Products, Inc.","Northampton, NB E7N 1R6",6,"Jolly Farmer Products, Inc.",8432,Nursery and greenhouse workers,46.053925,-67.549314
New Brunswick,Royal Gardens 2012 Ltd.,"Penobsquis, NB E4G 2C5",18,Royal Gardens 2012 Ltd.,8432,Nursery and greenhouse workers,45.77192,-65.39275
New Brunswick,Schenkels Farms Inc,"Whitney, NB E1V 4K4",1,Schenkels Farms Inc,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",46.9739276,-65.6983305
New Brunswick,Verger Belliveau Orchard ltd.,"Memramcook, NB E4K 2S6",1,Verger Belliveau Orchard ltd.,8611,Harvesting labourers,45.949971,-64.628396
New Brunswick,W.A.Farm Ltd.,"Salisbury West, NB E4J 3G9",2,W.A.Farm Ltd.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",45.9927520751953,-65.0909042358398
New Brunswick,Rogers Communications Canada Inc,"Moncton, NB E1C 0G1",2,Rogers Communications Canada Inc,0213,Computer and information systems managers,46.086046,-64.776276
New Brunswick,Rogers Communications Canada Inc,"Moncton, NB E1C 0G1",1,Rogers Communications Canada Inc,2171,Information systems analysts and consultants,46.086046,-64.776276
New Brunswick,Rogers Communications Canada Inc,"Moncton, NB E1C 0G1",1,Rogers Communications Canada Inc,2175,Web designers and developers,46.086046,-64.776276
Quebec,Collège des médecins du Québec,"MONTRÉAL, QC H3B 0G2",1,Collège des médecins du Québec,3111,Specialist physicians,45.513113,-73.556115
Quebec,9101-5594 Québec inc.,"CAUSAPSCAL, QC G0J 1J0",1,9101-5594 Québec inc.,7231,Machinists and machining and tooling inspectors,48.337168,-67.287622
Quebec,10036099 Canada Inc.,"Montréal, QC H3B 2E3",1,10036099 Canada Inc.,1223,Human resources and recruitment officers,45.502497,-73.568814
Quebec,10560995 Canada Inc.,"MONTRÉAL, QC H3B 4G7",1,10560995 Canada Inc.,0124,"Advertising, marketing and public relations managers",45.50155,-73.570142
Quebec,135607 Canada Ltee,"LAVAL, QC H7L 5B8",2,135607 Canada Ltee,7332,Appliance servicers and repairers,45.583429,-73.765776
Quebec,163972 Canada Inc.,"MONTREAL, QC H2N  2E",1,163972 Canada Inc.,5232,"Other performers, n.e.c.",,
Quebec,2629-0387 QC. Restaurant Le Tournesol,"RIVIÈRE-DU-LOUP, QC G5R  2Y",2,2629-0387 QC. Restaurant Le Tournesol,6322,Cooks,,
Quebec,3894207 Canada Inc. (Barbies Resto Bar Grill),"BROSSARD, QC J4Y 0G5",1,3894207 Canada Inc. (Barbies Resto Bar Grill),6322,Cooks,45.432182,-73.4683699
Quebec,6011217  Canada Inc. (Pizza Plateau),"GATINEAU, QC J9A 3K7",1,6011217  Canada Inc. (Pizza Plateau),0631,Restaurant and food service managers,45.43693,-75.768556
Quebec,7106106 Canada Inc.,"Hull, Gatineau, QC J8Y 3Y7",2,7106106 Canada Inc.,6322,Cooks,45.447235,-75.7328
Quebec,9011-1139 Québec Inc.,"SAINT-LÉONARD, QC H1R 2J5",1,9011-1139 Québec Inc.,6311,Food service supervisors,45.5944707,-73.6137889
Quebec,9012656 Canada Inc.,"Longueuil, QC J4K 2W5",2,9012656 Canada Inc.,7511,Transport truck drivers,45.516734,-73.513306
Quebec,9018-6560 Québec Inc. (Folio Montréal),"MONTRÉAL, QC H2Y 2E1",1,9018-6560 Québec Inc. (Folio Montréal),5232,"Other performers, n.e.c.",45.508539,-73.551378
