Province,Employer,Address,Positions,Stream,NOC 2011,NOC Name
Nova Scotia,Irving Shipbuilding Inc.,"Halifax, NS B3K 5M7",2,High Wage,0016,Senior managers 
Nova Scotia,Middleton Physiotherapy and Osteopathy Inc,"Middleton, NS B0S 1P0",1,High Wage,3232,Practitioners of natural healing
Nova Scotia,Nova Scotia Health Authority,"North Sydney, NS B2A 3M4",1,High Wage,4151,Psychologists
Nova Scotia,Orienteering Association of Nova Scotia,"Halifax, NS B3J 1G6",1,High Wage,2254,Land survey technologists and technicians
Nova Scotia,Royal Nova Scotia Yacht Squadron,"Halifax, NS B3P 1C7",2,High Wage,5252,Coaches
Nova Scotia,Saint Mary's University,"Halifax, NS B3H 3C3",1,High Wage,4011,University professors and lecturers
Nova Scotia,Scotia Suzuki School of Music Inc.,"HALIFAX, NS B3L 1K6",1,High Wage,4021,College and other vocational instructors
Nova Scotia,"SHIL Technologies, Inc.","Halifax, NS B3J 3N2",2,High Wage,2171,Information systems analysts and consultants
Nova Scotia,St. Francis Xavier University,"ANTIGONISH, NS B2G 2W5",1,High Wage,4011,University professors and lecturers
Nova Scotia,TwinThread Canada Inc.,"BEDFORD, NS B4A 3Y4",1,High Wage,2174,Computer programmers and interactive media developers
Nova Scotia,Waterford Energy Services Inc.,"Halifax, NS B3J 1Z4",1,High Wage,8222,"Contractors and supervisors, oil and gas drilling and services"
Nova Scotia,3263797 Nova Scotia Limited,"HALIFAX, NS B3M 0A8",2,3263797 Nova Scotia Limited,6211,Retail sales supervisors
Nova Scotia,Allegro Child Care Centre Limited,"HALIFAX, NS B3H 4K5",1,Low Wage,4214,Early childhood educators and assistants
Nova Scotia,Arisu Table BBQ and Sushi Bar Limited,"HALIFAX, NS B3J 1X3",1,Low Wage,6322,Cooks
Nova Scotia,Balodis Incorporated,"Westville, NS B0K 2A0",2,Low Wage,7511,Transport truck drivers
Nova Scotia,Care & Fun Childcare Limited,"HALIFAX, NS B3M 3V3",1,Low Wage,4214,Early childhood educators and assistants
Nova Scotia,I.L. MacIsaac Ivestments Inc.,"BRIDGEWATER, NS B4V 2S7",2,Low Wage,6332,Bakers
Nova Scotia,Les Enterprises Samson Enterprises Ltee,"Arichat, NS B0E 1A0",4,Low Wage,9531,Boat assemblers and inspectors
Nova Scotia,Mic Mac Beverage Room (2006) Ltd.,"Dartmouth, NS B2X 2C3",4,Low Wage,6322,Cooks
Nova Scotia,Naru Japanese Restaurant (NS) Ltd.,"Sydney, NS B1P 1G8",1,Low Wage,6311,Food service supervisors
Nova Scotia,Pizza Delight (C&M Veenhuis Pizzaria),"New Glasgow, NS B2H 5C5",1,Low Wage,6322,Cooks
Nova Scotia,Salt Shaker Deli Ltd.,"Lunenburg, NS B0J 2C0",1,Low Wage,6311,Food service supervisors
Nova Scotia,Slumber Inns Ltd.,"NEW MINAS, NS B4N 3K8",1,Low Wage,1241,Administrative assistants
Nova Scotia,3226198 Nova Scotia Ltd/Vital Berry Farms,"Centreville, NS B0P 1J0",18,3226198 Nova Scotia Ltd/Vital Berry Farms,8431,General farm workers
Nova Scotia,Allen Farms Limited,"Centreville, NS B0P 1J0",25,Primary Agriculture,8431,General farm workers
Nova Scotia,Bezanson & Chase Cranberry Company Inc.,"Aylesford, NS B0P 1C0",3,Primary Agriculture,8431,General farm workers
Nova Scotia,Birchleigh Farms Ltd,"Berwick, NS B0P 1E0",4,Primary Agriculture,8611,Harvesting labourers
Nova Scotia,Blue Ridge Farm,"Grafton, NS B0P 1V0",3,Primary Agriculture,8431,General farm workers
Nova Scotia,CAP Farms Inc,"Grafton, NS B0P 1V0",10,Primary Agriculture,8431,General farm workers
Nova Scotia,Charles Keddy Farms Limited,"Lakeville, NS B4N 3V7",44,Primary Agriculture,8431,General farm workers
Nova Scotia,Craig Nichols Farms Ltd,"Aylesford, NS B0P 1C0",5,Primary Agriculture,8431,General farm workers
Nova Scotia,den Haan Enterprises Ltd,"LAWRENCETOWN, NS B0S 1M0",18,Primary Agriculture,8432,Nursery and greenhouse workers
Nova Scotia,Eisses Farms Ltd,"Centreville, NS B0P 1J0",4,Primary Agriculture,8431,General farm workers
Nova Scotia,Elmridge Farm (2003) Ltd,"Centreville, NS B0P 1J0",1,Primary Agriculture,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers"
Nova Scotia,G & C Hughes Enterprises Ltd,"New Ross, NS B0J 2M0",12,Primary Agriculture,8432,Nursery and greenhouse workers
Nova Scotia,G.A.R. Tree Farms Ltd.,"Barss Corner, NS B0R 1A0",2,Primary Agriculture,8432,Nursery and greenhouse workers
Nova Scotia,J & B Millen Farms Limited,"Great Village, NS B0M 1L0",1,Primary Agriculture,8431,General farm workers
Nova Scotia,McConnell-Gordon Estates Ltd.,"Gaspereau, NS B4P 2R1",2,Primary Agriculture,8431,General farm workers
Nova Scotia,Millen Farms Limited,"Great Village, NS B0M 1L0",20,Primary Agriculture,8431,General farm workers
Nova Scotia,Noggins Corner Farm II Ltd,"Greenwich, NS B4P 2R2",14,Primary Agriculture,8431,General farm workers
Nova Scotia,Power Farms Inc,"Canning, NS B0P 1H0",11,Primary Agriculture,8431,General farm workers
Nova Scotia,Sarsfield Farms Inc,"KENTVILLE, NS B4N 3V7",12,Primary Agriculture,8431,General farm workers
Nova Scotia,Town Plot Orchards Ltd,"Port Williams, NS B0P 1T0",9,Primary Agriculture,8431,General farm workers
Nova Scotia,Traditional Evergreen Tree Farms Ltd,"Bridgewater, NS B4V 2W6",6,Primary Agriculture,8432,Nursery and greenhouse workers
Nova Scotia,Van Meekeren Farms Ltd,"Lakeville, NS B4N 3V7",9,Primary Agriculture,8431,General farm workers
Nova Scotia,Vermeulen Farms Limited,"Canning, NS B0P 1H0",10,Primary Agriculture,8431,General farm workers
Nova Scotia,Wohlgemuth Farms Ltd,"Aylesford, NS B0P 1C0",2,Primary Agriculture,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers"
Nova Scotia,MOBIA Technology Innovations,"Dartmouth, NS B3B 0B3",1,MOBIA Technology Innovations,2173,Software engineers and designers
Nova Scotia,Peer Ledger Inc.,"Halifax, NS B3H 4P3",2,Global Talent Stream,2173,Software engineers and designers
Nova Scotia,Sustainable Fish Farming (Canada) Ltd,"Centre Burlington, NS B0N 1E0",1,Global Talent Stream,0213,Computer and information systems managers
New Brunswick,AYR Motor Express Inc.,"Woodstock, NB E7M 4G2",10,AYR Motor Express Inc.,7511,Transport truck drivers
New Brunswick,BVE Transport Inc.,"WOODSTOCK, NB E7M 1P4",1,High Wage,7511,Transport truck drivers
New Brunswick,"DP World Saint John, Inc.","SAINT JOHN, NB E2M 7Y5",1,High Wage,0731,Managers in transportation
New Brunswick,FMI Atlantic Inc.,"Woodstock, NB E7M 5G5",1,High Wage,0631,Restaurant and food service managers
New Brunswick,"J.D. Irving, Limited","SAINT JOHN, NB E2L 4M3",1,High Wage,2171,Information systems analysts and consultants
New Brunswick,"Jolly Farmer Transport ,Inc.","Northhampton, NB E7N 1R6",1,High Wage,7511,Transport truck drivers
New Brunswick,JPS Trucking Ltd.,"Bloomfield, NB E7K 1C8",2,High Wage,7511,Transport truck drivers
New Brunswick,Lucky Freight Inc.,"Woodstock, NB E7M 1G2",2,High Wage,7511,Transport truck drivers
New Brunswick,Murray Enterprises Ltd,"Sussex Corner, NB E4E 2Y5",2,High Wage,7511,Transport truck drivers
New Brunswick,Regional Health Authority B,"FREDERICTON, NB E3B 5N5",1,High Wage,3111,Specialist physicians
New Brunswick,Tomotachi Sushi Inc.,"FREDERICTON, NB E3B 3H5",2,High Wage,6322,Cooks
New Brunswick,Zoa Mansu BBQ Inc.,"Dieppe, NB E1A 1G1",1,High Wage,6322,Cooks
New Brunswick,057033 N.B. INC o/a Manoir Pascal Poirier,"SHEDIAC, NB E4P 2K9",3,057033 N.B. INC o/a Manoir Pascal Poirier,6731,Light duty cleaners
New Brunswick,618479 NB Inc.,"MONCTON, NB E1G 3S6",1,Low Wage,6311,Food service supervisors
New Brunswick,658579 NB Ltd,"FREDERICTON, NB E3C 1A2",2,Low Wage,6322,Cooks
New Brunswick,701381 NB Inc.,"ST. JOHN, NB E2L 2J2",1,Low Wage,1241,Administrative assistants
New Brunswick,"Botsford Fisheries Ltd., Les Pêcheries Botsford ltée","Cap-Pele, NB E4N 3B3",43,Low Wage,9463,Fish and seafood plant workers
New Brunswick,Carpe Diem Food Inc.,"MONCTON, NB E1E 4H8",1,Low Wage,6322,Cooks
New Brunswick,Ocean Pier Inc.,"Scoudouc, NB E4P 3R4",15,Low Wage,9463,Fish and seafood plant workers
New Brunswick,Phillip Ouellette & Sons Ltd,"Petit Quai, NB E4N 2E8",16,Low Wage,9618,Labourers in fish and seafood processing
New Brunswick,SOUTH SHORE TRADING CO.LTD,"PORT ELGIN, NB E4M 3Y9",10,Low Wage,9463,Fish and seafood plant workers
New Brunswick,Vito's Pizzeria Food Production Ltd.,"Moncton, NB E1C 2P8",1,Low Wage,6322,Cooks
New Brunswick,Jolly Farmer Products Inc,"Northampton, NB E7N 1R6",28,Jolly Farmer Products Inc,8432,Nursery and greenhouse workers
New Brunswick,Slocum's Farm Fresh Produce Ltd,"Waterborough, NB E4C 2Y3",2,Primary Agriculture,8431,General farm workers
New Brunswick,Verger Belliveau Orchard,"MEMRAMCOOK, NB E1A 9H9",14,Primary Agriculture,8431,General farm workers
New Brunswick,D.E. Consulting and Research Inc.,"SAINT JOHN, NB E2L 4V1",1,D.E. Consulting and Research Inc.,0213,Computer and information systems managers
Quebec,4175174 Canada Inc.,"Montréal, QC H3J 1S6",1,4175174 Canada Inc.,6321,Chefs
Quebec,4385403 Canada Inc.,"ROUYN-NORANDA, QC J9X 3Y8",3,High Wage,7312,Heavy
Quebec,6450113 Canada Inc.,"Montréal, QC H4A 3J3",1,High Wage,6322,Cooks
Quebec,6933602 CANADA INC.,"Cote St-Luc, QC H4V 2V7",1,High Wage,1223,Human resources and recruitment officers
Quebec,7261969 Canada inc.,"St-Mathieu de Beloeil, QC J3G 0H1",1,High Wage,6322,Cooks
Quebec,8678537 Canada inc.,"Laval, QC H7L 5B7",1,High Wage,2241,Electrical and electronics engineering technologists and technicians
Quebec,9014-5590 Québec Inc,"MONTRÉAL, QC H1E 2L7",1,High Wage,7334,"Motorcycle, all"
Quebec,9018-6560 Québec Inc.,"Montreal, QC H2Y 2E1",1,High Wage,5232,"Other performers, n.e.c."
Quebec,9063-7547 Québec Inc.,"ROUYN-NORANDA, QC J9X 7B8",2,High Wage,7231,Machinists and machining and tooling inspectors
Quebec,9065-5911 QUEBEC INC,"MONTRÉAL, QC H4N 1M5",1,High Wage,5244,Artisans and craftspersons
Quebec,9069-4654 Québec Inc.,"LÉVIS, QC G7A 1B1",3,High Wage,7237,Welders and related machine operators
Quebec,9104-0857 Quebec Inc.,"POINTE-CLAIRE, QC H9R 5N8",1,High Wage,2282,User support technicians
Quebec,9104-4289 Québec Inc,"CHICOUTIMI, QC G7K 1J5",4,High Wage,7237,Welders and related machine operators
Quebec,9137-0619 Québec Inc.,"St-Lambert-de-Lauzon, QC G0S 2W0",1,High Wage,7231,Machinists and machining and tooling inspectors
Quebec,9167200 Canada Inc,"MONTREAL, QC H2J 2H1",1,High Wage,5232,"Other performers, n.e.c."
Quebec,9216-1942 Quebec inc,"LAVAL, QC H7W 1C5",1,High Wage,6331,"Butchers, meat cutters and fishmongers "
Quebec,9219-1568 Québec Inc.,"Montreal, QC H4P 2H2",1,High Wage,2173,Software engineers and designers
Quebec,9235-3804 QUÉBEC INC.,"Montréal, QC H1Y 1X6",1,High Wage,6321,Chefs
Quebec,9264-7502 Quebec Inc.,"ST-AMBROISE-DE-KILDARE, QC J0K 1C0",1,High Wage,7333,Electrical mechanics
Quebec,9288-5821 Québec Inc,"POINT-CLAIRE, QC H9R 4T2",1,High Wage,1121,Human resources professionals
Quebec,9310-9577 Québec inc.,"LÉVIS, QC G6W 8A8",1,High Wage,6321,Chefs
Quebec,9322-8666 Québec Inc,"MONTRÉAL, QC H2V 0A1",1,High Wage,6321,Chefs
Quebec,9332-5298 Québec inc.,"QUÉBEC, QC G6S 0K4",1,High Wage,0124,"Advertising, marketing and public relations managers"
Quebec,9333-2575 Québec inc,"Laval, QC H7K 2E1",1,High Wage,5134,Dancers
Quebec,9336-9379 Quebec Inc,"MIRABEL, QC J7J 2K1",1,High Wage,7202,"Contractors and supervisors, electrical trades and telecommunications occupations"
Quebec,9341-3375 Québec Inc,"VENISE-EN-QUÉBEC, QC J0J 2K0",5,High Wage,6322,Cooks
Quebec,9342-6476 Québec Inc,"Montréal, QC H3H 1M6",2,High Wage,6322,Cooks
Quebec,9344-2697 Québec Inc,"MONTRÉAL, QC H3B 2N2",1,High Wage,2171,Information systems analysts and consultants
Quebec,9347-8105 Québec Inc.,"MONTREAL, QC H2T 1W7",1,High Wage,0124,"Advertising, marketing and public relations managers"
Quebec,9357-4408 Québec Inc,"Montréal, QC H2J 2L9",1,High Wage,1222,Executive assistants
Quebec,9358-3409 Quebec Inc.,"MONTREAL, QC H2T 1S4",2,High Wage,6321,Chefs
Quebec,9360-9030 Québec inc.,"LÉVIS, QC G6W 8A8",1,High Wage,6321,Chefs
Quebec,9369-2895 Québec inc,"MONTREAL, QC H2S 3C9",1,High Wage,1241,Administrative assistants
Quebec,9376-2342 Québec Inc,"WESTMOUNT, QC H3Z 2P9",1,High Wage,2234,Construction estimators
Quebec,AAA Canada inc.,"SAINTE-THÉRÈSE, QC J7E 3H7",1,High Wage,1215,"Supervisors, supply chain, tracking and scheduling co"
Quebec,ACIER MARQUIS INC.,"St-Celestin, QC J0C 1G0",2,High Wage,7237,Welders and related machine operators
Quebec,Adnm International Inc.,"Laval, QC H7P 0J1",1,High Wage,2174,Computer programmers and interactive media developers
Quebec,Adux Strategies inc,"St-Ferdinand, QC G0N 1N0",1,High Wage,2175,Web designers and developers
Quebec,AgileDSS Inc.,"Montréal, QC H2Y 2G3",1,High Wage,2171,Information systems analysts and consultants
Quebec,ALTITUDE AEROSPACE INC.,"Montréal, QC H4S 1T2",1,High Wage,2146,Aerospace engineers
Quebec,Andy Transport Inc.,"Salaberry de Valleyfield, QC J6S 6J2",19,High Wage,7511,Transport truck drivers
Quebec,Armatures D.N.S. 2000 Inc.,"MONTREAL (NORD), QC H1G 4S7",1,High Wage,7231,Machinists and machining and tooling inspectors
Quebec,Artistes Folks inc,"Montréal, QC H3H 1E8",1,High Wage,5241,Graphic designers and illustrators
Quebec,ARTITALIA GROUP INC,"Montreal, QC H1E 7J8",1,High Wage,7311,Construction millwrights and industrial mechanics
Quebec,Association régionale de soccer de Québec (ARSQ),"Lévis, QC G6X 1L3",1,High Wage,0513,"Recreation, sports and fitness program and service directors"
Quebec,Atelier d'usinage Mégatech AQ inc.,"Québec, QC G1P 4M9",3,High Wage,7231,Machinists and machining and tooling inspectors
Quebec,Atomic Fiction Canada Inc.,"Montréal, QC H3A 2J5",3,High Wage,5241,Graphic designers and illustrators
Quebec,Aurel Harvey & Fils Inc.,"La Malbaie, QC G5A 1C5",3,High Wage,7237,Welders and related machine operators
Quebec,Autodesk Canada Co.,"Montreal, QC H3C 2L7",2,High Wage,2173,Software engineers and designers
Quebec,Bateaux Princecraft Inc,"PRINCEVILLE, QC G6L 5C2",8,High Wage,7237,Welders and related machine operators
Quebec,Bio V Pharma Inc.,"Dollard-des-Ormeaux, QC H9B 3J1",1,High Wage,2232,Mechanical engineering technologists and technicians
Quebec,Bisco inc.,"Warwick, QC J0A 1M0",9,High Wage,7237,Welders and related machine operators
Quebec,Bistro L'Interprète Inc.,"REPENTIGNY, QC J6A 2R8",1,High Wage,6321,Chefs
Quebec,BISTRO-BAR L'ATELIER INC,"Québec, QC G1R 2K5",1,High Wage,6322,Cooks
Quebec,BOULANGERIE ST-METHODE Inc.,"ADSTOCK, QC G0N 1S0",1,High Wage,7311,Construction millwrights and industrial mechanics
Quebec,Busbud Inc.,"Montréal, QC H2T 1X6",1,High Wage,2175,Web designers and developers
Quebec,C.A.T. INC.,"COTEAU-DU-LAC, QC J0P 1B0",6,High Wage,7511,Transport truck drivers
Quebec,CAVALIA Inc,"MONTRÉAL, QC H2H 2L5",1,High Wage,5232,"Other performers, n.e.c."
Quebec,Centre de Santé et de Services Sociaux de Laval,"Laval, QC H7V 3Y7",1,High Wage,3112,General practitioners and family physicians
Quebec,Centre hospitalier de l'Université de Montréal,"Montréal, QC H2X 0A9",1,High Wage,2111,Physicists and astronomers
Quebec,CENTRE INTÉGRÉ DE SANTÉ ET DE SERVICES SOCIAUX DE LA GASPÉSIE,"Sainte-Anne-des-Monts, QC G4V 2C4",1,High Wage,3012,Registered nurses and registered psychiatric nurses
Quebec,Chez Carl pizza & vin inc. (9154-0922 Quebec Inc.),"VERDUN, QC H3E 1T9",1,High Wage,6321,Chefs
Quebec,CHU Sainte-Justine,"Montréal, QC H3T 1C5",1,High Wage,3111,Specialist physicians
Quebec,Cinesite Inc.,"MONTRÉAL, QC H2Y 0A3",1,High Wage,2173,Software engineers and designers
Quebec,Circuit Karting Mont-Tremblant Inc.,"Mont-Tremblant, QC J8E 1G7",1,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers"
Quebec,Cirque du Soleil Canada Inc,"Montreal, QC H1Z 4M6",1,High Wage,5252,Coaches
Quebec,CISSS de la Montérégie-Centre,"Greenfield Park, QC J4V 2H1",4,High Wage,3012,Registered nurses and registered psychiatric nurses
Quebec,CISSS de la Montérégie-Est,"St-Hyancynthe, QC J2S 4Y8",4,High Wage,3012,Registered nurses and registered psychiatric nurses
Quebec,CISSS de la Montérégie-Ouest,"Châteauguay, QC J6K 4W8",2,High Wage,3111,Specialist physicians
Quebec,CISSS de l'Outaouais,"GATINEAU, QC J8T 4J3",2,High Wage,3012,Registered nurses and registered psychiatric nurses
Quebec,CIUSSS de l'Est-de l'Ile-de Montréal,"Montréal, QC H1T 2M4",2,High Wage,3112,General practitioners and family physicians
Quebec,Clermond Hamel Ltée,"SAINT-EPHREM-DE-BEAUCE, QC G0M 1R0",1,High Wage,7231,Machinists and machining and tooling inspectors
Quebec,Cluster Systems,"MONTREAL, QC H4T 1K2",1,High Wage,2174,Computer programmers and interactive media developers
Quebec,Cofomo Développement Inc.,"Montréal, QC H3B 4W5",1,High Wage,2174,Computer programmers and interactive media developers
Quebec,Collectif 08,"Rouyn-Noranda, QC J9X 4N5",1,High Wage,1241,Administrative assistants
Quebec,Collège des médecins du Québec,"Montréal, QC H3B 0G2",2,High Wage,3111,Specialist physicians
Quebec,Commission Scolaire Kativik,"MONTRÉAL, QC H2Y 2Y3",1,High Wage,4169,"Other professional occupations in social science, n.e.c."
Quebec,Communauté Hellénique du Grand Montréal,"Montréal, QC H3S 2V7",3,High Wage,4032,Elementary school and kindergarten teachers
Quebec,Communication Visuelle,"Laval, QC H7K 3N1",2,High Wage,5232,"Other performers, n.e.c."
Quebec,Concordia University,"Montréal, QC H3G 1M8",5,High Wage,4011,University professors and lecturers
Quebec,Conférence internationale des arts de la scéne,"MONTRÉAL, QC H2X 1X2",1,High Wage,1226,Conference and event planners
Quebec,Consat Canada Inc.,"LAVAL, QC H7M 3Y2",1,High Wage,0213,Computer and information systems managers
Quebec,Conteneurs S.E.A. Inc.,"MONTRÉAL, QC H4C 3K4",1,High Wage,7237,Welders and related machine operators
Quebec,Corporation Interactive EIDOS,"MONTRÉAL, QC H3A 1L4",1,High Wage,2174,Computer programmers and interactive media developers
Quebec,Covalence média inc.,"MONTRÉAL, QC H3A 2G4",1,High Wage,0124,"Advertising, marketing and public relations managers"
Quebec,CRI Communication inc,"MONTRÉAL, QC H2Y 3V4",1,High Wage,2171,Information systems analysts and consultants
Quebec,DAO BE INC,"MONTRÉAL, QC H4C 2Z6",1,High Wage,2232,Mechanical engineering technologists and technicians
Quebec,Demeter Services Vétérinaires Inc.,"Lévis, QC G7A 3S8",1,High Wage,3213,Animal health technologists and veterinary technicians
Quebec,Développement Gameloft Live Inc.,"Montréal, QC H2R 2Z5",1,High Wage,2174,Computer programmers and interactive media developers
Quebec,Divertissements Gameloft Inc.,"Montréal, QC H2R 2Z5",1,High Wage,2281,Computer network technicians
Quebec,DW Décarie Automobile inc,"Montréal, QC H4P 2M1",1,High Wage,7334,"Motorcycle, all"
Quebec,E2M - ÉQUIPEMENT MÉDICAL MOBILE INC.,"MONTRÉAL, QC H3G 2T3",1,High Wage,6221,Technical sales specialists 
Quebec,EBI Electric Inc.,"SAINT-GEORGES, QC G5Y 7J7",1,High Wage,2174,Computer programmers and interactive media developers
Quebec,École de danse contemporaine de Montréal,"MONTREAL, QC H3A 2H7",1,High Wage,5134,Dancers
Quebec,École de Gymnastique Artistique du Haut-Richelieu,"SAINT-JEAN-SUR RICHELIEU, QC J2W 1N1",1,High Wage,5252,Coaches
Quebec,Ecole Polytechnique de Montréal,"Montréal, QC H3C 3A7",1,High Wage,4011,University professors and lecturers
Quebec,Elisen & Associés inc.,"Montreal, QC H8T 1A3",1,High Wage,2146,Aerospace engineers
Quebec,Emballage Cadeau Noble Inc.,"MONTRÉAL, QC H2Y 1Y1",1,High Wage,1222,Executive assistants
Quebec,Énergie CWP Inc.,"Montréal, QC H2Y 2G3",1,High Wage,1112,Financial and investment analysts
Quebec,Equipements Smartbox inc.,"Westmount, QC H3Z 1P7",1,High Wage,0124,"Advertising, marketing and public relations managers"
Quebec,Explorance inc.,"Montreal, QC H3A 1T1",1,High Wage,2171,Information systems analysts and consultants
Quebec,Fablab inc.,"MONTRÉAL, QC H2G 1Y9",1,High Wage,2173,Software engineers and designers
Quebec,Fabrication SBL Inc.,"SAINT-BENOIT-LABRE, QC G0M 1P0",1,High Wage,7237,Welders and related machine operators
Quebec,Fahey et Associés Inc.,"MONTREAL, QC H3C 3X6",1,High Wage,2253,Drafting technologists and technicians
Quebec,Fednav Limitee,"Montreal, QC H3B 4W5",1,High Wage,4112,Lawyers and Quebec notaries
Quebec,Fire Without Smoke Inc.,"MONTRÉAL, QC H2T 2T3",1,High Wage,0124,"Advertising, marketing and public relations managers"
Quebec,Fundry Inc.,"Candiac, QC J5R 3Z4",1,High Wage,1222,Executive assistants
Quebec,Future Electronics Inc.,"Pointe-Claire, QC H9R 5C7",1,High Wage,6221,Technical sales specialists 
Quebec,Gamash Strategy Inc.,"MONTRÉAL, QC H1W 2C4",1,High Wage,0124,"Advertising, marketing and public relations managers"
Quebec,Gearbox Studio Québec Inc.,"Québec, QC G1K 8G3",1,High Wage,5241,Graphic designers and illustrators
Quebec,Gebo Cermex Canada Inc,"Laval, QC H7W 4V3",1,High Wage,6221,Technical sales specialists 
Quebec,Geometry GlobalLTD/Geometrie Globale Ltée,"MOntréal, QC H2Y 1M6",1,High Wage,0124,"Advertising, marketing and public relations managers"
Quebec,GFDD Windows Inc.,"MONTREAL, QC H3B 2N2",1,High Wage,0015,Senior managers 
Quebec,Global Mind Inc.,"MONTRÉAL, QC H2S 3C8",1,High Wage,5241,Graphic designers and illustrators
Quebec,Groupe Atallah inc.,"Montréal, QC H2N 2E7",6,High Wage,5232,"Other performers, n.e.c."
Quebec,Groupe conseil PM SCADA inc,"Montreal, QC H2Y 1M6",1,High Wage,2171,Information systems analysts and consultants
