EmployerID,Position,Latitude,Longitude
6,2,47.5183451,-52.9567005
26,1,47.5317522,-52.7398845
28,2,49.282213,-57.420854
41,8,47.551277,-52.727693
44,3,48.965333,-58.030775
48,11,46.203797,-63.266232
49,55,46.1749323,-63.2607926
54,12,46.354047,-62.25215
55,2,46.283411,-63.196791
56,3,46.25128,-63.147429
58,15,46.416154,-63.074183
59,5,46.179,-62.884
63,1,46.401847,-63.338722
68,30,46.233768,-63.124917
71,45,46.696448,-64.383974
72,2,46.428618,-63.875926
73,71,46.22192,-62.971058
74,3,44.939685,-63.534989
75,77,45.195976,-64.680474
76,14,45.090922,-64.823309
81,16,45.090922,-64.823309
85,13,45.195976,-64.680474
92,49,45.066995,-64.800737
96,20,45.067163,-64.547804
98,28,45.195976,-64.680474
108,34,44.7657928466797,-64.4158172607422
114,12,45.090922,-64.823309
118,6,44.66274,-63.590281
119,40,44.819594,-64.318054
124,8,45.090922,-64.823309
141,7,45.514793,-60.966046
147,1,44.670365,-63.532147
154,26,45.074551,-64.720682
168,1,45.654903,-61.944846
170,2,46.093314,-64.752684
175,10,45.841633,-65.58021
179,1,46.1457893,-67.5886668
180,1,46.679662,-64.866292
185,23,46.053925,-67.549314
187,31,45.968083,-64.605089
189,1,45.796334,-65.26883
190,20,46.155532,-67.592329
198,1,45.796334,-65.26883
210,5,46.7007625,-71.4130407
214,124,45.687511,-73.099655
216,4,45.327376,-73.235338
219,6,47.829313,-69.513848
220,6,46.966656,-70.531465
235,2,45.641148,-73.872321
242,2,45.500405,-73.557362
243,5,46.012426,-73.355485
246,3,45.500906,-73.574766
248,2,45.471077,-73.585455
250,1,45.617666,-73.590848
251,4,45.498856,-73.570201
258,1,45.510708,-73.6705963
260,1,45.50337,-73.43959
261,38,46.153275,-71.707873
265,1,51.412024,-57.203117
266,9,45.2722015380859,-74.3366470336914
268,13,45.848711,-73.623247
277,2,46.813533,-71.224271
279,2,46.612569,-72.291314
289,7,45.502029,-73.570987
295,2,48.437268,-71.06809
301,2,45.535331,-72.298759
312,12,45.43813,-73.092904
313,8,45.929801940918,-72.786994934082
314,51,45.929801940918,-72.786994934082
316,1,45.501627,-73.55908
321,3,45.850955,-72.577291
329,1,46.554609,-71.234934
335,2,46.594235,-70.860566
342,3,45.501818,-73.624537
343,23,45.5052277,-73.5557318
356,25,45.754562,-73.480006
360,7,45.521216,-73.555699
364,12,46.86525,-71.349954
380,2,45.503202,-73.569465
391,18,45.18365,-72.83659
393,6,45.050584,-72.37232
398,1,45.526966,-73.589462
400,1,45.501573,-73.556944
402,3,46.767534,-71.309732
416,18,45.743566,-70.698132
418,7,45.711236,-72.73277
422,11,45.557512,-73.527494
423,1,45.557512,-73.527494
428,7,45.956657,-73.221825
430,1,45.009811,-74.401249
431,5,46.825966,-71.153383
433,21,46.099764,-72.332324
435,3,45.8125381469727,-73.0415573120117
438,1,45.122858,-74.018803
440,2,46.69649,-71.58933
442,11,46.1554695,-72.2012605
444,11,45.8614072,-73.7472754
445,2,45.288029,-74.396902
446,2,45.517204,-74.279219
447,7,46.0830119,-71.992766
449,19,45.167395,-72.039906
450,10,46.012426,-73.355485
451,4,48.633071,-71.702658
453,4,46.228855,-73.406588
456,1,46.820477,-71.78537
459,135,46.487467,-72.742849
461,4,45.123524,-73.148494
462,8,45.956657,-73.221825
466,8,46.167895,-72.328926
468,40,45.205117,-73.653262
469,13,45.346674,-73.436841
470,1,45.848711,-73.623247
471,3,45.097313,-73.249969
472,18,45.848711,-73.623247
473,4,46.445729,-72.506859
475,2,45.780544,-72.751872
479,3,45.226356,-73.019467
480,7,46.012426,-73.355485
482,1,45.528053,-74.278758
483,1,47.34879,-70.07727
485,2,45.0870018005371,-74.4231109619141
487,11,45.849306,-73.77401
489,4,45.528053,-74.278758
491,4,46.66989,-71.7747
492,1,46.46617,-71.527885
493,4,45.35361,-73.365888
495,7,46.46682,-72.380759
496,1,46.347413,-71.699516
497,4,45.961974,-72.806471
500,11,46.486178,-72.03479
501,12,45.267409,-74.143086
502,2,46.154859,-73.427218
503,3,45.157804,-73.078395
504,10,46.010673,-72.076606
506,14,45.967496,-73.566293
507,4,46.444012,-72.136434
508,6,45.870616,-70.977775
510,4,45.195559,-73.263154
514,70,45.5767022,-73.2460654
519,1,45.4885329,-73.7511799
530,1,45.086847,-73.370288
531,5,45.414219,-73.465746
532,4,46.486178,-72.03479
536,3,46.811924,-71.223922
544,70,46.218009,-71.07553
549,1,45.504658,-73.571074
553,2,45.495141,-73.660894
568,8,45.504013,-73.622601
576,1,45.496409,-73.62948
596,4,46.112205,-71.281155
602,1,46.780227,-71.300746
607,4,46.294643,-70.873676
608,50,45.565314,-74.078302
612,38,45.346674,-73.436841
617,20,45.55103,-73.825468
618,5,46.004598,-71.64606
620,16,45.31485,-74.19325
621,18,45.146415,-72.642048
622,73,45.304769,-73.697619
630,2,45.514193,-73.55685
637,3,46.621806,-71.737168
638,30,45.577702,-73.710989
640,22,46.168705,-71.871248
644,7,45.848711,-73.623247
649,1,45.500463,-73.562724
651,2,45.515439,-73.553814
659,52,45.433967,-73.159539
664,12,46.21997,-71.770521
671,15,46.197366,-73.402434
674,2,46.860509,-71.014815
675,83,45.156582,-73.508952
677,74,45.5767022,-73.2460654
679,5,45.43813,-73.092904
681,37,45.346674,-73.436841
684,4,45.9328304,-73.3378522
685,44,45.8153066,-73.7053171
686,10,45.23844,-73.5129
687,68,45.496258,-74.140595
690,6,45.304769,-73.697619
691,16,45.849306,-73.77401
693,5,45.84512,-73.692263
695,50,45.724929,-70.86205
701,6,46.671567,-71.110015
703,1,46.405163,-71.745566
704,73,45.307256,-71.829763
706,7,45.816035,-73.907662
707,5,45.906117,-73.440709
709,51,45.5574221,-73.9097504
710,245,45.1579093933105,-73.6762390136719
711,3,45.097313,-73.249969
712,6,45.55103,-73.825468
713,27,45.623993,-74.005714
716,18,45.205117,-73.653262
719,38,45.745756,-74.018585
720,47,45.53251,-73.839238
721,3,45.623844,-74.213066
722,12,46.771029,-71.281169
727,27,45.071888,-72.877933
728,23,45.18365,-72.83659
729,4,47.557124,-70.538822
734,2,46.81749,-71.2123
740,1,45.508898,-73.581448
742,4,45.502079,-73.555664
743,13,46.534055,-71.557415
747,39,46.134199,-70.662775
749,5,45.8614072,-73.7472754
750,1,45.467172,-73.62225
754,8,45.978648,-73.393966
765,6,45.978648,-73.393966
771,2,45.476047,-75.77838
797,5,45.428523,-75.715981
800,2,45.508898,-73.581448
804,1,45.541368,-73.564001
808,6,46.761369,-71.210897
810,3,45.484047,-73.562138
819,10,45.428728,-73.15503
821,1,45.950801,-74.133639
823,3,45.502079,-73.555664
824,14,45.414543,-73.02362
830,66,46.411782,-73.550184
832,1,45.51534,-73.561068
834,32,45.358702,-72.922095
836,71,46.851704,-71.107794
838,1,45.557052,-73.496048
841,8,45.39034,-71.91876
845,2,45.967496,-73.566293
853,16,45.31485,-74.19325
854,1,45.487645,-73.568826
855,1,45.504928,-73.568594
