EmployerID,Position,Latitude,Longitude
2,1,49.300178,-57.388307
6,2,47.5183451,-52.9567005
28,2,49.282213,-57.420854
44,2,48.965333,-58.030775
48,11,46.203797,-63.266232
49,15,46.1749323,-63.2607926
55,2,46.283411,-63.196791
56,1,46.25128,-63.147429
58,7,46.416154,-63.074183
59,4,46.179,-62.884
68,40,46.233768,-63.124917
71,65,46.696448,-64.383974
73,13,46.22192,-62.971058
74,3,44.939685,-63.534989
75,85,45.195976,-64.680474
76,17,45.090922,-64.823309
81,3,45.090922,-64.823309
85,32,45.195976,-64.680474
96,10,45.067163,-64.547804
97,3,45.026806,-64.165254
105,2,45.79188,-63.520605
112,1,44.651606,-63.572435
118,10,44.66274,-63.590281
124,20,45.090922,-64.823309
131,209,45.369405,-63.662186
154,7,45.074551,-64.720682
166,2,44.9946916,-63.3453807
187,40,45.968083,-64.605089
188,60,46.2154693603516,-64.2717361450195
214,122,45.687511,-73.099655
216,5,45.327376,-73.235338
219,5,47.829313,-69.513848
220,2,46.966656,-70.531465
235,1,45.641148,-73.872321
236,1,45.497407,-73.727964
242,2,45.500405,-73.557362
243,5,46.012426,-73.355485
244,3,45.510392,-73.681848
246,1,45.500906,-73.574766
248,1,45.471077,-73.585455
250,1,45.617666,-73.590848
251,14,45.498856,-73.570201
260,1,45.50337,-73.43959
261,24,46.153275,-71.707873
266,12,45.2722015380859,-74.3366470336914
277,1,46.813533,-71.224271
288,3,45.502029,-73.570987
289,8,45.502029,-73.570987
293,1,45.531384,-73.612801
295,1,48.437268,-71.06809
301,6,45.535331,-72.298759
303,2,45.514036,-73.57248
307,3,45.504464,-73.665844
313,9,45.929801940918,-72.786994934082
314,16,45.929801940918,-72.786994934082
317,1,45.541337,-73.608253
335,8,46.594235,-70.860566
340,1,45.5317503,-73.5917029
341,1,45.3527288,-73.2861638
342,8,45.501818,-73.624537
343,18,45.5052277,-73.5557318
348,1,45.498652,-73.555326
356,53,45.754562,-73.480006
360,9,45.521216,-73.555699
364,7,46.86525,-71.349954
387,3,46.146022,-70.691725
391,32,45.18365,-72.83659
393,8,45.050584,-72.37232
400,1,45.501573,-73.556944
402,8,46.767534,-71.309732
412,1,45.567167,-73.755332
416,17,45.743566,-70.698132
418,2,45.711236,-72.73277
428,7,45.956657,-73.221825
431,3,46.825966,-71.153383
433,25,46.099764,-72.332324
435,4,45.8125381469727,-73.0415573120117
438,2,45.122858,-74.018803
441,2,45.64189,-72.671958
443,2,46.671567,-71.110015
444,12,45.8614072,-73.7472754
445,2,45.288029,-74.396902
446,3,45.517204,-74.279219
447,8,46.0830119,-71.992766
449,8,45.167395,-72.039906
450,3,46.012426,-73.355485
451,7,48.633071,-71.702658
453,3,46.228855,-73.406588
456,3,46.820477,-71.78537
459,163,46.487467,-72.742849
461,3,45.123524,-73.148494
462,10,45.956657,-73.221825
464,1,46.13162,-70.926033
465,2,45.572912,-74.046659
466,11,46.167895,-72.328926
468,80,45.205117,-73.653262
469,14,45.346674,-73.436841
470,4,45.848711,-73.623247
471,3,45.097313,-73.249969
473,3,46.445729,-72.506859
475,3,45.780544,-72.751872
479,3,45.226356,-73.019467
480,11,46.012426,-73.355485
481,2,46.46682,-72.380759
482,2,45.528053,-74.278758
485,2,45.0870018005371,-74.4231109619141
487,12,45.849306,-73.77401
492,2,46.46617,-71.527885
493,4,45.35361,-73.365888
495,9,46.46682,-72.380759
496,1,46.347413,-71.699516
497,6,45.961974,-72.806471
500,14,46.486178,-72.03479
501,55,45.267409,-74.143086
502,3,46.154859,-73.427218
504,8,46.010673,-72.076606
506,21,45.967496,-73.566293
507,5,46.444012,-72.136434
508,6,45.870616,-70.977775
509,2,45.175263,-73.861134
510,3,45.195559,-73.263154
511,2,45.671438,-75.020054
514,91,45.5767022,-73.2460654
531,9,45.414219,-73.465746
532,5,46.486178,-72.03479
538,1,45.433825,-73.153536
544,30,46.218009,-71.07553
553,2,45.495141,-73.660894
560,5,45.346674,-73.436841
561,7,45.507564,-73.56949
564,1,45.381529,-74.015111
566,118,45.507836,-73.565412
568,5,45.504013,-73.622601
581,1,45.89633,-74.138584
596,8,46.112205,-71.281155
602,1,46.780227,-71.300746
607,6,46.294643,-70.873676
608,45,45.565314,-74.078302
612,47,45.346674,-73.436841
618,8,46.004598,-71.64606
620,6,45.31485,-74.19325
621,2,45.146415,-72.642048
622,24,45.304769,-73.697619
635,2,47.557124,-70.538822
636,31,48.049952,-69.246197
637,5,46.621806,-71.737168
638,82,45.577702,-73.710989
644,2,45.848711,-73.623247
651,7,45.515439,-73.553814
653,1,45.527505,-73.597029
655,2,46.857074,-71.340461
656,1,47.4393131,-70.4959724
659,66,45.433967,-73.159539
664,27,46.21997,-71.770521
669,1,46.797305,-71.179513
671,7,46.197366,-73.402434
674,6,46.860509,-71.014815
675,114,45.156582,-73.508952
677,181,45.5767022,-73.2460654
679,9,45.43813,-73.092904
681,32,45.346674,-73.436841
684,26,45.9328304,-73.3378522
685,35,45.8153066,-73.7053171
686,10,45.23844,-73.5129
687,227,45.496258,-74.140595
690,13,45.304769,-73.697619
691,7,45.849306,-73.77401
693,4,45.84512,-73.692263
695,16,45.724929,-70.86205
701,5,46.671567,-71.110015
703,11,46.405163,-71.745566
704,40,45.307256,-71.829763
706,2,45.816035,-73.907662
709,48,45.5574221,-73.9097504
